video_id,mp3_link,title
lithuania_4_29062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BF471373-E575-4D6A-9976-3682621D16B2,
lithuania_5_29062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E1F9F402-AE7D-4BA0-B03E-6B1072E39CC5,
lithuania_6_27062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=1C2DEA83-9524-441A-80D0-EB10B4402F14,
lithuania_7_27062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E11998D9-EB04-4833-A951-4AE88ECA173F,
lithuania_8_22062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0157FAB8-9B40-483D-9AA1-B22D97700091,
lithuania_9_22062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CD13E2EC-2276-483F-B917-5304EAA2DCBD,
lithuania_10_20062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DCD5F184-8AD6-4026-93DD-782B59D25427,
lithuania_11_20062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5BDF8576-B521-4CF3-A497-A8741E719547,
lithuania_12_15062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=380E5432-BD5D-48A3-AF83-6D12B07C486F,
lithuania_13_15062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=300519AA-DB33-4400-B178-74BBCEA87027,
lithuania_14_13062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=4D9332B0-87E0-4E5B-95D4-8905AA18362C,
lithuania_15_13062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0C879CE4-042C-4473-BE25-5E18DC289F57,
lithuania_16_08062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5D4C602B-2A4F-454E-8FF0-3E11D95E5FE6,
lithuania_17_08062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=4BAFB6C1-5238-4F82-95DB-43F0E8BF785E,
lithuania_18_07062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9932CE85-C3D0-4C15-B6EF-7CA154D5AEC5,
lithuania_19_06062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B99DC108-F551-4632-BBDE-EDD07B238A1B,
lithuania_0_06062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9EE47AA9-96FA-4AC1-94EE-ECACE2B2ED25,
lithuania_1_01062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E2E7C691-AF66-492B-AA86-A2DFADAA2EAC,
lithuania_2_01062017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=1EF0B9B3-952F-482F-A96D-FFA2FCE2BBB1,
lithuania_3_30052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=159ADB6E-9C3F-42B5-BB5F-A551E4268CFA,
lithuania_4_30052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=32357558-401A-4D29-8512-F79A55A9B2D9,
lithuania_5_25052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=716118EF-5B40-4FD3-B834-1486AD0B0540,
lithuania_6_25052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=28B971D1-6393-4F91-9D35-977B00B189BB,
lithuania_7_25052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=86B62917-DAE1-4EFD-9A5E-0C838999BB47,
lithuania_8_23052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2C12161B-2027-40FB-AF0F-C501CDD29D26,
lithuania_9_23052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=434E6328-CFA6-4E10-A532-76A12CFBB57C,
lithuania_10_11052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=462035AD-2E74-44C1-AEB7-6A201E8C2BED,
lithuania_11_11052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B5F7D82D-6818-482E-A79D-36D942C57267,
lithuania_12_09052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F0EB5C8B-1A79-46F3-A780-B249DCA881FB,
lithuania_13_09052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=1C3803FE-4EF5-4C89-9A82-0D529625F6D3,
lithuania_14_04052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=4E9DCF1E-A0D4-41A0-AFDD-07DD778B6AAB,
lithuania_15_04052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E3FE3B43-F397-4B7D-A8BC-159BDAC52B03,
lithuania_16_02052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=15327864-D4F9-4D52-B5C3-D628BE2D9CFB,
lithuania_17_02052017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=04A327DA-74F2-4897-9949-F1C6060787B4,
lithuania_18_27042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E632F766-E309-4D42-9687-591B250739B6,
lithuania_19_27042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F65D3885-B733-4EBF-9D23-6BB1BF264C2E,
lithuania_0_25042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=85050530-1E37-4BCB-A699-DD7394AB0449,
lithuania_1_25042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7B7D49A9-0795-49AE-A780-9F5F8CD4C839,
lithuania_2_20042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D8562A18-B216-4789-AF9C-222088F33E6B,
lithuania_3_20042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EF2433AB-7F70-4BF6-B307-9E260809F06E,
lithuania_4_18042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=1E8EE1D3-DEA1-4AAE-BC47-9F9157F6E75B,
lithuania_5_18042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=36761C70-DFA8-4FBB-82A7-F2BFDD79DFDB,
lithuania_6_06042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0D947116-563A-45F8-9253-0D3D232F4BB7,
lithuania_7_06042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B6234B8F-3D45-4F3B-BFE3-ABE18A3E68AF,
lithuania_8_04042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FB1D847E-E392-487D-8085-0D3769D831F8,
lithuania_9_04042017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=FB064913-29F1-48C8-A54D-E0980729689C,
lithuania_10_30032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A20CE73B-B30C-4617-87E5-091F176FA2A2,
lithuania_11_30032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3B91F572-8BB2-4C7A-AB40-7F0E8864EF70,
lithuania_12_28032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7924B236-C590-41A0-A0C6-2CF60609D7F2,
lithuania_13_28032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=31220875-7F27-4228-908A-74B8BB4C22E8,
lithuania_14_23032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2FF02744-8EFC-491A-BBCA-8897755F567B,
lithuania_15_23032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F26B62BC-D367-4EB2-821D-D78BC2B7247E,
lithuania_16_22032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2490B9A7-DE5D-40D3-82D5-2C2579953844,
lithuania_17_21032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=51BD456B-C7B0-42E1-9338-B41FF048DF26,
lithuania_18_21032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F60EE51D-8D18-4941-B50E-DCFC5A36240A,
lithuania_19_16032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=509FD74A-C628-4AAC-8C11-46702DD0D3BD,
lithuania_0_16032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=80A3C5AC-2C08-4645-B8F4-2AEC5C6701A9,
lithuania_1_14032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7AD90540-0973-4615-907C-59CCED544671,
lithuania_2_14032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=76E70D94-7E2F-4787-B040-0FA5973FCD25,
lithuania_3_13032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2A563AA0-32E7-4658-8BD7-FEF2ACC52F90,
lithuania_4_10032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5BA60335-D49A-4FC9-B1CF-14587DE278AB,
lithuania_5_09032017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0CC7DF09-CD83-4C37-BE7F-5F8DA75F29AB,
lithuania_6_14022017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D4B2F5BB-6BF3-4635-976A-859940649160,
lithuania_7_14022017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B9328E43-D7F4-4F3D-AAB9-10E05C33041C,
lithuania_8_17012017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CEDF16F2-FD2E-4A19-B8F6-EA87B39AC49B,
lithuania_9_12012017,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=07CAF85D-9C83-4E63-B4FC-71702A17DAE3,
lithuania_10_22122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E5B1DFDD-CBEB-4450-A227-255E02472017,
lithuania_11_22122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=53007051-7C55-44CD-82ED-44EEEA179508,
lithuania_12_20122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F90DF78C-0CF1-4C76-B9B9-768F42B7FC0B,
lithuania_13_20122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=54FA4556-63B1-492A-B277-0711F5A028DC,
lithuania_14_16122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8AA9B891-C4F3-4ADC-AB98-8DF8CF16579F,
lithuania_15_15122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2A49AEF4-7A91-4F48-BCC8-E779BB080642,
lithuania_16_15122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D8BE344B-5CD2-4C19-8E7A-E1E8163BB47A,
lithuania_17_15122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6D5D3812-47A0-468E-86B5-7E4F6E033406,
lithuania_18_13122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=840AE65A-FEEF-48C0-B8E9-17EE5F5E342A,
lithuania_19_13122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=03F85F2A-D8EB-4F86-851B-4F4C0935CD9A,
lithuania_0_08122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CA362264-BDE9-43DB-A372-03BEA646BDB5,
lithuania_1_06122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=95BD1C92-B524-43E5-A233-4B0F1F627EFC,
lithuania_2_06122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=30ECCEB4-B84D-49E2-BF2D-22A608292743,
lithuania_3_01122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=1E44C4B9-4211-4640-8548-92E3455A39B5,
lithuania_4_01122016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C1FC4A07-D59D-4D45-9F47-F21C48D21ECA,
lithuania_5_29112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6ADE4093-35BA-41C2-934E-70F793866396,
lithuania_6_24112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B810AAD8-571F-4176-A478-E4A71C6EB720,
lithuania_7_24112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9505C9B4-8F08-444D-AAEA-6FE1DC877990,
lithuania_8_23112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C4EDDE65-33C5-485B-B50C-A6F4B562AE1C,
lithuania_9_22112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=21FA7610-E1FC-40E2-9729-507FDD82DD3F,
lithuania_10_22112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0E44BFC0-D585-41C0-8038-F4ECBF420CA7,
lithuania_11_17112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2E00A7F3-F2C3-4981-B0C4-6F84F2C5B669,
lithuania_12_17112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6DBC7058-6DC6-4322-BB43-49476C276C85,
lithuania_13_16112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=54512652-3AEF-43B1-8367-F11264D7C94D,
lithuania_14_16112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=4CFB6D64-2C5D-4668-92A1-D9A526BE29AC,
lithuania_15_15112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=34837100-F6C0-4DF2-B487-BAB6A456E370,
lithuania_16_15112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7F5C5380-AEB4-486F-895E-83279F33553B,
lithuania_17_14112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6AD12199-5DD6-443D-938E-7A2DCF4F890C,
lithuania_18_14112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=717832BC-71D9-45C1-9349-461D98A524AF,
lithuania_19_10112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9636E425-250E-42BC-9CF4-6CF543FCD916,
lithuania_0_10112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3FE23DEE-A1CB-419D-82D0-33D98C19A48D,
lithuania_1_08112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0A5D9C60-B64F-409D-9E43-415F66FEF149,
lithuania_2_08112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3AC80968-3D7E-4E93-808A-6C780C17D661,
lithuania_3_03112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=7F9E2CE7-21BF-4E81-838D-4FD597DB5DE0,
lithuania_4_03112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=70353183-8FF1-423B-82E6-F41AC9B83325,
lithuania_5_03112016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C398EFD3-9A3F-48B6-9437-54C01006EDE3,
lithuania_6_18102016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=63D918CA-A121-47DA-AD46-CE6A1C5FE335,
lithuania_7_18102016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D0ABD9EC-BC9F-460A-8E01-CE646B81FB49,
lithuania_8_12102016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=768D153E-964E-4AA6-BEA6-B4A64369C842,
lithuania_9_11102016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=6784E7A8-4DB5-4C36-9A90-61638F0E31D4,
lithuania_10_11102016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=99463BB4-F71F-4559-9B08-463C08B21B2D,
lithuania_11_28092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=89958855-B529-49AC-B5DE-0D79FD8A033C,
lithuania_12_27092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=2213F10B-530D-4866-AC42-EF592150D2A2,
lithuania_13_27092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=09188D35-DC6E-4589-A395-FD5B02977D7D,
lithuania_14_21092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CDAEC2E5-D5FD-4D34-8DD8-FDB996C693C2,
lithuania_15_20092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BCD64C86-2FE8-407E-83ED-A1856621BB57,
lithuania_16_20092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E03CD968-82FE-469E-AE8D-E3EFBB614328,
lithuania_17_14092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F8427A78-876D-4C6C-B1F6-E5438188E697,
lithuania_18_13092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BBC571F3-AFDD-4907-9975-51D7DAB13D2B,
lithuania_19_13092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DA204DC7-5094-4D78-9B4F-5A3A19A7CBF9,
lithuania_0_10092016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=03BBC700-E6B4-4DC1-B63F-D515E72BA109,
lithuania_1_30062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B2FDAE06-36F5-4E14-AE13-DBE89364DEFC,
lithuania_2_30062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DC639481-4040-46C5-93BF-ED317EF1247E,
lithuania_3_29062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3EE25AE5-D6FA-4CBD-A203-C4BB07D1CD69,
lithuania_4_28062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A89DC0AD-ECF2-44DD-8460-6073A4DA84C8,
lithuania_5_28062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5091E2D3-DA11-45A1-8B33-54750F3791E8,
lithuania_6_23062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B6986134-E87F-4ADB-AE5B-9584AD6F1F86,
lithuania_7_23062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=287A8D47-5A1D-4827-AB5E-7A893D79BBFD,
lithuania_8_21062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0C3F493B-29D3-4D51-9265-A1A5085A42B8,
lithuania_9_21062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F4CD7F28-3A68-467C-B846-0D5EED88A975,
lithuania_10_16062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=3CB129BE-9A01-44DE-8B3D-AED3C618AA4A,
lithuania_11_16062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=9ADEEACE-9292-4CB4-8F0E-AE50A2F933D6,
lithuania_12_14062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=B6C84800-CEC6-4948-A65C-C593C627A862,
lithuania_13_13062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D0B06121-4B7B-4D51-9FBC-E308D6BA5F19,
lithuania_14_09062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=395EAE45-9D00-4522-91D2-8CB6EDED27CD,
lithuania_15_09062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=55B515FD-7186-4BDD-AC94-3CEA179A82F6,
lithuania_16_07062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=5AEFE236-8433-4158-8418-1899F5E94476,
lithuania_17_07062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8120922C-14A5-43B4-B7A5-AFFC414AA5D8,
lithuania_18_07062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C8CBDF39-B7C5-4BF6-96B8-EDA6FC890B19,
lithuania_19_07062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=124ED309-0F2D-4497-A8F8-CE9A8D4AFEE4,
lithuania_0_02062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=864626D7-27B8-41C0-8BEE-1BA3F6BED0D3,
lithuania_1_02062016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DB763FAE-1136-486C-BF8A-748B47D478DE,
lithuania_2_31052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=32F8C6E8-4DAA-4139-AA77-49E83EF8757D,
lithuania_3_31052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=72B4729A-F9DD-416B-9742-EE074D807CD3,
lithuania_4_19052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=E01A099D-48AB-45A5-ADB8-F0C616A3E845,
lithuania_5_19052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=DEA0A0AB-9BBB-4DD1-9085-BD8F8ADDD450,
lithuania_6_17052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=29DCC0F7-E799-4E84-A697-9AC9374B4FC1,
lithuania_7_17052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=D2753809-67DA-48F7-A436-2D13D1D4B120,
lithuania_8_16052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=A6D8ED25-BB64-4BA1-8D50-3B034C84044B,
lithuania_9_13052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BF2DD446-EC7B-4791-88FC-95F88998B513,
lithuania_10_12052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=0D0466C7-E4BE-4971-9DDD-EEFAE69DCFB7,
lithuania_11_12052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=59FB37F6-3498-4CE0-8C4C-929C6214B5A2,
lithuania_12_11052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=99163631-EC1E-4A93-8165-C6384D5E3D73,
lithuania_13_11052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=C4690FD5-4A91-49DF-B707-D3129DC2F24D,
lithuania_14_10052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=CD8B1649-9089-4315-A5B5-FD207AC4FAC4,
lithuania_15_10052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=8EE00E8B-2742-45C7-9D45-9917C92EC3C0,
lithuania_16_09052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=EE1D3DD7-B100-44E7-8580-41725A72DA22,
lithuania_17_09052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=BF17B402-CD30-4C01-8DA8-BF7F605838CC,
lithuania_18_06052016,https://renginiai.lrs.lt/renginiai/LT/_layouts/Act/ESeimasMedia/GetObject.ashx?id=F1C809B2-B682-4321-8DFF-80C1D431AEDD,
