transcript_id,pdf_link,location_link,location,txt_link
uk_0_07092016,https://hansard.parliament.uk/pdf/commons/2016-09-07,https://hansard.parliament.uk/html/commons/2016-09-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c2f38eb7-7a07-4336-aad9-68f243c7db61
uk_1_07092016,https://hansard.parliament.uk/pdf/commons/2016-09-07,https://hansard.parliament.uk/html/commons/2016-09-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3d415e30-f8dc-48f7-9ac9-cb2896f71c87
uk_0_08092016,https://hansard.parliament.uk/pdf/commons/2016-09-08,https://hansard.parliament.uk/html/commons/2016-09-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ceb12a9a-8a5e-4195-a897-e7f42e8c2bd1
uk_1_08092016,https://hansard.parliament.uk/pdf/commons/2016-09-08,https://hansard.parliament.uk/html/commons/2016-09-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/88a86341-96e3-4ddc-84bf-4a723047753b
uk_0_12092016,https://hansard.parliament.uk/pdf/commons/2016-09-12,https://hansard.parliament.uk/html/commons/2016-09-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4aace1af-6a9f-4353-9d6f-4b8fb331d880
uk_1_12092016,https://hansard.parliament.uk/pdf/commons/2016-09-12,https://hansard.parliament.uk/html/commons/2016-09-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/16ddbc46-10b0-4482-a11b-73c75ec43ab6
uk_0_13092016,https://hansard.parliament.uk/pdf/commons/2016-09-13,https://hansard.parliament.uk/html/commons/2016-09-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f964fa3d-e2af-4f5b-9f81-3eb08b3551ff
uk_1_13092016,https://hansard.parliament.uk/pdf/commons/2016-09-13,https://hansard.parliament.uk/html/commons/2016-09-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/77777662-b55c-479c-ae6d-1cad78bedc39
uk_0_14092016,https://hansard.parliament.uk/pdf/commons/2016-09-14,https://hansard.parliament.uk/html/commons/2016-09-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6e8d3e3b-2671-45cc-9a63-ec8bec3ce014
uk_1_14092016,https://hansard.parliament.uk/pdf/commons/2016-09-14,https://hansard.parliament.uk/html/commons/2016-09-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6ded3d92-3ed6-4c4d-9539-af4d6b54cf62
uk_0_15092016,https://hansard.parliament.uk/pdf/commons/2016-09-15,https://hansard.parliament.uk/html/commons/2016-09-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4905ab55-d72f-43f3-8fcc-809ae31b2d4b
uk_1_15092016,https://hansard.parliament.uk/pdf/commons/2016-09-15,https://hansard.parliament.uk/html/commons/2016-09-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8725ef61-2e4d-498a-8da8-57e16337633a
uk_0_10102016,https://hansard.parliament.uk/pdf/commons/2016-10-10,https://hansard.parliament.uk/html/commons/2016-10-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e8952b4f-ebc0-48a5-9494-09e2e33b3eae
uk_0_11102016,https://hansard.parliament.uk/pdf/commons/2016-10-11,https://hansard.parliament.uk/html/commons/2016-10-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/18931fbb-5bb6-4aa3-97d4-1087e0385fe9
uk_1_11102016,https://hansard.parliament.uk/pdf/commons/2016-10-11,https://hansard.parliament.uk/html/commons/2016-10-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/43057868-2902-4fca-8f99-223bc911bd32
uk_0_12102016,https://hansard.parliament.uk/pdf/commons/2016-10-12,https://hansard.parliament.uk/html/commons/2016-10-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3a03304b-514c-4bcb-8ab9-5d41d608e861
uk_1_12102016,https://hansard.parliament.uk/pdf/commons/2016-10-12,https://hansard.parliament.uk/html/commons/2016-10-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a4a2330f-cead-4ded-a86e-13901d213eb8
uk_0_13102016,https://hansard.parliament.uk/pdf/commons/2016-10-13,https://hansard.parliament.uk/html/commons/2016-10-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/09292088-49c0-4dd0-b746-575135914214
uk_1_13102016,https://hansard.parliament.uk/pdf/commons/2016-10-13,https://hansard.parliament.uk/html/commons/2016-10-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/1b12a691-f875-4716-9cb3-40b73a29f9fd
uk_0_17102016,https://hansard.parliament.uk/pdf/commons/2016-10-17,https://hansard.parliament.uk/html/commons/2016-10-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5b29c2b5-0fe7-43e3-9b9f-6365f3fae2d5
uk_1_17102016,https://hansard.parliament.uk/pdf/commons/2016-10-17,https://hansard.parliament.uk/html/commons/2016-10-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/13841d57-91a9-4823-b764-214f184e90cb
uk_0_18102016,https://hansard.parliament.uk/pdf/commons/2016-10-18,https://hansard.parliament.uk/html/commons/2016-10-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d604b0e4-1da2-4fca-9400-70de6c3270b4
uk_1_18102016,https://hansard.parliament.uk/pdf/commons/2016-10-18,https://hansard.parliament.uk/html/commons/2016-10-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6890b2e6-ebe6-4c71-b712-e2c9e522487e
uk_0_19102016,https://hansard.parliament.uk/pdf/commons/2016-10-19,https://hansard.parliament.uk/html/commons/2016-10-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/897197e1-1a49-46f5-88f3-c899435f0759
uk_1_19102016,https://hansard.parliament.uk/pdf/commons/2016-10-19,https://hansard.parliament.uk/html/commons/2016-10-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/707ade6f-8627-46fd-b2a6-300b5a011419
uk_0_20102016,https://hansard.parliament.uk/pdf/commons/2016-10-20,https://hansard.parliament.uk/html/commons/2016-10-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1f207c1e-e508-4578-9292-528852ef1030
uk_1_20102016,https://hansard.parliament.uk/pdf/commons/2016-10-20,https://hansard.parliament.uk/html/commons/2016-10-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/366cf327-023d-4664-824b-1ee45f0bdf56
uk_0_21102016,https://hansard.parliament.uk/pdf/commons/2016-10-21,https://hansard.parliament.uk/html/commons/2016-10-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/02342eba-53a2-4db6-b8a3-07bdbe1a6950
uk_0_24102016,https://hansard.parliament.uk/pdf/commons/2016-10-24,https://hansard.parliament.uk/html/commons/2016-10-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c061f7d5-7c37-45fa-9d70-005bca4bc0d4
uk_1_24102016,https://hansard.parliament.uk/pdf/commons/2016-10-24,https://hansard.parliament.uk/html/commons/2016-10-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ec6f9cbf-b997-4d9e-98f3-92ce7ae385ce
uk_0_25102016,https://hansard.parliament.uk/pdf/commons/2016-10-25,https://hansard.parliament.uk/html/commons/2016-10-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/17540366-36ae-40af-bcf7-42593ec3ec28
uk_1_25102016,https://hansard.parliament.uk/pdf/commons/2016-10-25,https://hansard.parliament.uk/html/commons/2016-10-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/74f2b91c-01ae-4c6e-8e82-b28014c64389
uk_0_26102016,https://hansard.parliament.uk/pdf/commons/2016-10-26,https://hansard.parliament.uk/html/commons/2016-10-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9408b5f5-96ab-4565-9584-70d1944a3a27
uk_1_26102016,https://hansard.parliament.uk/pdf/commons/2016-10-26,https://hansard.parliament.uk/html/commons/2016-10-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ed617be7-9779-4f6f-b453-78f003ecefce
uk_0_27102016,https://hansard.parliament.uk/pdf/commons/2016-10-27,https://hansard.parliament.uk/html/commons/2016-10-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/607603f5-8d8a-4a79-8d6f-06b3d8cefc8f
uk_1_27102016,https://hansard.parliament.uk/pdf/commons/2016-10-27,https://hansard.parliament.uk/html/commons/2016-10-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7fec37f8-209f-47e3-af4b-7916599d90ed
uk_0_28102016,https://hansard.parliament.uk/pdf/commons/2016-10-28,https://hansard.parliament.uk/html/commons/2016-10-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/685991bb-54f5-427c-9fe5-f55a1189cb50
uk_0_31102016,https://hansard.parliament.uk/pdf/commons/2016-10-31,https://hansard.parliament.uk/html/commons/2016-10-31/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7cbc188d-cc16-471d-9499-a1f2ed1690e3
uk_1_31102016,https://hansard.parliament.uk/pdf/commons/2016-10-31,https://hansard.parliament.uk/html/commons/2016-10-31/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/54ae3555-e97c-46ee-a491-84a8aa66cee2
uk_0_01112016,https://hansard.parliament.uk/pdf/commons/2016-11-01,https://hansard.parliament.uk/html/commons/2016-11-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ea612118-6909-467f-b1a7-9ba33acf3ea7
uk_1_01112016,https://hansard.parliament.uk/pdf/commons/2016-11-01,https://hansard.parliament.uk/html/commons/2016-11-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7f09b896-51da-4724-a920-c5fa296fccd7
uk_0_02112016,https://hansard.parliament.uk/pdf/commons/2016-11-02,https://hansard.parliament.uk/html/commons/2016-11-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2e1dfd1a-66d5-4e17-9fc4-6ba0fec88e5c
uk_1_02112016,https://hansard.parliament.uk/pdf/commons/2016-11-02,https://hansard.parliament.uk/html/commons/2016-11-02/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ea3ab9ea-5b92-4093-8332-4c3ddbac4db5
uk_0_03112016,https://hansard.parliament.uk/pdf/commons/2016-11-03,https://hansard.parliament.uk/html/commons/2016-11-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/43663900-4d6e-4ae5-ab30-3fd3b6e94abf
uk_1_03112016,https://hansard.parliament.uk/pdf/commons/2016-11-03,https://hansard.parliament.uk/html/commons/2016-11-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/86ef41d5-815b-455d-98ad-369e0c95b1d8
uk_0_04112016,https://hansard.parliament.uk/pdf/commons/2016-11-04,https://hansard.parliament.uk/html/commons/2016-11-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c7b0d284-61db-4231-b042-e3abdf532ead
uk_0_07112016,https://hansard.parliament.uk/pdf/commons/2016-11-07,https://hansard.parliament.uk/html/commons/2016-11-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ef35f75e-7c1f-49da-9e8d-d47fc7361574
uk_0_08112016,https://hansard.parliament.uk/pdf/commons/2016-11-08,https://hansard.parliament.uk/html/commons/2016-11-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/75a6d3b4-9972-4945-8121-8054c09f29a0
uk_1_08112016,https://hansard.parliament.uk/pdf/commons/2016-11-08,https://hansard.parliament.uk/html/commons/2016-11-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ee2bf50b-9eb3-4903-9db7-8ee0c1b724e4
uk_0_14112016,https://hansard.parliament.uk/pdf/commons/2016-11-14,https://hansard.parliament.uk/html/commons/2016-11-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/784bc8de-7609-4b38-b974-a5a5b3d824e5
uk_1_14112016,https://hansard.parliament.uk/pdf/commons/2016-11-14,https://hansard.parliament.uk/html/commons/2016-11-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7906e758-ab1c-4905-9b24-c59f982c5b37
uk_0_15112016,https://hansard.parliament.uk/pdf/commons/2016-11-15,https://hansard.parliament.uk/html/commons/2016-11-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/21e409c7-2fa5-49af-acf8-20e7bf07cf71
uk_1_15112016,https://hansard.parliament.uk/pdf/commons/2016-11-15,https://hansard.parliament.uk/html/commons/2016-11-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/67a5a07c-654a-4044-902d-caa699f2cda4
uk_0_16112016,https://hansard.parliament.uk/pdf/commons/2016-11-16,https://hansard.parliament.uk/html/commons/2016-11-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a47eabdd-d4c9-4f65-a251-1cb05797ca96
uk_1_16112016,https://hansard.parliament.uk/pdf/commons/2016-11-16,https://hansard.parliament.uk/html/commons/2016-11-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c50e73c0-4e2a-4ad2-8dd4-38469ca7f546
uk_0_17112016,https://hansard.parliament.uk/pdf/commons/2016-11-17,https://hansard.parliament.uk/html/commons/2016-11-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7875cb00-600e-4601-9fea-b0ddb87e9128
uk_1_17112016,https://hansard.parliament.uk/pdf/commons/2016-11-17,https://hansard.parliament.uk/html/commons/2016-11-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3b7af409-9181-4f62-9004-c07b7b432b3d
uk_0_18112016,https://hansard.parliament.uk/pdf/commons/2016-11-18,https://hansard.parliament.uk/html/commons/2016-11-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/29e39b19-de0e-4716-b397-60e8ba712a6e
uk_0_21112016,https://hansard.parliament.uk/pdf/commons/2016-11-21,https://hansard.parliament.uk/html/commons/2016-11-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5f3152f0-4ffd-4a84-8d5d-7da1534ff869
uk_1_21112016,https://hansard.parliament.uk/pdf/commons/2016-11-21,https://hansard.parliament.uk/html/commons/2016-11-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/40825eed-e1de-451d-90b0-a961c375149b
uk_0_22112016,https://hansard.parliament.uk/pdf/commons/2016-11-22,https://hansard.parliament.uk/html/commons/2016-11-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3b898cab-a3b4-41bb-832e-5e578b7a4d72
uk_1_22112016,https://hansard.parliament.uk/pdf/commons/2016-11-22,https://hansard.parliament.uk/html/commons/2016-11-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/06601198-f6a7-406e-85fb-eb29758e316b
uk_0_23112016,https://hansard.parliament.uk/pdf/commons/2016-11-23,https://hansard.parliament.uk/html/commons/2016-11-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/13bfc2fe-869e-453e-969e-d585068f2bf3
uk_1_23112016,https://hansard.parliament.uk/pdf/commons/2016-11-23,https://hansard.parliament.uk/html/commons/2016-11-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5fcce866-7bf9-466a-868d-758a5fbf1224
uk_0_24112016,https://hansard.parliament.uk/pdf/commons/2016-11-24,https://hansard.parliament.uk/html/commons/2016-11-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2d9657ee-3b48-4747-a27c-eff215aadde0
uk_1_24112016,https://hansard.parliament.uk/pdf/commons/2016-11-24,https://hansard.parliament.uk/html/commons/2016-11-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/fbafea4f-6e21-4113-8ec2-c84f324e6596
uk_0_25112016,https://hansard.parliament.uk/pdf/commons/2016-11-25,https://hansard.parliament.uk/html/commons/2016-11-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9e58519d-4e63-4869-98b2-8b4053b5a868
uk_0_28112016,https://hansard.parliament.uk/pdf/commons/2016-11-28,https://hansard.parliament.uk/html/commons/2016-11-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0b7523b0-6fe6-4939-aca3-2bc07bd5ce21
uk_1_28112016,https://hansard.parliament.uk/pdf/commons/2016-11-28,https://hansard.parliament.uk/html/commons/2016-11-28/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/264eedf1-1cf2-4883-b052-2422bb4d27c9
uk_0_29112016,https://hansard.parliament.uk/pdf/commons/2016-11-29,https://hansard.parliament.uk/html/commons/2016-11-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0fa4f42c-6623-4ff0-96af-89d6a19f7d00
uk_1_29112016,https://hansard.parliament.uk/pdf/commons/2016-11-29,https://hansard.parliament.uk/html/commons/2016-11-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/980dde8a-f246-4d84-8165-3ddfa3e44bb6
uk_0_30112016,https://hansard.parliament.uk/pdf/commons/2016-11-30,https://hansard.parliament.uk/html/commons/2016-11-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9dd200be-4de3-4d83-a961-1a517d1a1ecf
uk_1_30112016,https://hansard.parliament.uk/pdf/commons/2016-11-30,https://hansard.parliament.uk/html/commons/2016-11-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/23e78684-5191-4f4b-a491-cf75c9da2c96
uk_0_01122016,https://hansard.parliament.uk/pdf/commons/2016-12-01,https://hansard.parliament.uk/html/commons/2016-12-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/851f6ab1-e5a8-4d92-86de-016baaec4e96
uk_1_01122016,https://hansard.parliament.uk/pdf/commons/2016-12-01,https://hansard.parliament.uk/html/commons/2016-12-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3347c24d-d1df-499c-95a2-1f9c6c35281d
uk_0_02122016,https://hansard.parliament.uk/pdf/commons/2016-12-02,https://hansard.parliament.uk/html/commons/2016-12-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cf150cc3-c142-44ae-bb7f-b3d8b0c3f7f4
uk_0_05122016,https://hansard.parliament.uk/pdf/commons/2016-12-05,https://hansard.parliament.uk/html/commons/2016-12-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/eb71a362-938c-4033-ab0c-9b48eb44835b
uk_0_06122016,https://hansard.parliament.uk/pdf/commons/2016-12-06,https://hansard.parliament.uk/html/commons/2016-12-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/611479e5-5fba-40b5-b69c-43329f654036
uk_1_06122016,https://hansard.parliament.uk/pdf/commons/2016-12-06,https://hansard.parliament.uk/html/commons/2016-12-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/9cf3e0d0-d046-427d-829b-8e379daa9f6b
uk_0_07122016,https://hansard.parliament.uk/pdf/commons/2016-12-07,https://hansard.parliament.uk/html/commons/2016-12-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6848f2fe-65fa-4a0b-b15a-ed54a955202f
uk_1_07122016,https://hansard.parliament.uk/pdf/commons/2016-12-07,https://hansard.parliament.uk/html/commons/2016-12-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/20424e15-a907-4de7-964a-07fee8d80f7d
uk_0_08122016,https://hansard.parliament.uk/pdf/commons/2016-12-08,https://hansard.parliament.uk/html/commons/2016-12-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6daca6ee-787e-4b9f-9275-19a90e44ff4b
uk_1_08122016,https://hansard.parliament.uk/pdf/commons/2016-12-08,https://hansard.parliament.uk/html/commons/2016-12-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e87a877a-66df-4c5a-8a0c-358458aa1a51
uk_0_12122016,https://hansard.parliament.uk/pdf/commons/2016-12-12,https://hansard.parliament.uk/html/commons/2016-12-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/488027bc-3c5b-4bd8-a1fe-0c5c895be5f9
uk_1_12122016,https://hansard.parliament.uk/pdf/commons/2016-12-12,https://hansard.parliament.uk/html/commons/2016-12-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/dc06e1f8-33fa-4a05-927f-f8e8fb330c51
uk_0_13122016,https://hansard.parliament.uk/pdf/commons/2016-12-13,https://hansard.parliament.uk/html/commons/2016-12-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4bc8a82c-f310-44f9-91bc-d20c86e7b257
uk_1_13122016,https://hansard.parliament.uk/pdf/commons/2016-12-13,https://hansard.parliament.uk/html/commons/2016-12-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/676b39e7-50ed-4eaa-bd2b-c16cc8454681
uk_0_14122016,https://hansard.parliament.uk/pdf/commons/2016-12-14,https://hansard.parliament.uk/html/commons/2016-12-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/114f2ccb-ef9e-4526-88f3-a303f4da14ce
uk_1_14122016,https://hansard.parliament.uk/pdf/commons/2016-12-14,https://hansard.parliament.uk/html/commons/2016-12-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c4c5dc17-3591-4811-bf6e-3c69dd4dbd44
uk_0_15122016,https://hansard.parliament.uk/pdf/commons/2016-12-15,https://hansard.parliament.uk/html/commons/2016-12-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/879a3f59-a5bc-486d-9773-9caeadfd7490
uk_1_15122016,https://hansard.parliament.uk/pdf/commons/2016-12-15,https://hansard.parliament.uk/html/commons/2016-12-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/9bfd5de2-81ee-4b3d-9873-811a95f39bd2
uk_0_16122016,https://hansard.parliament.uk/pdf/commons/2016-12-16,https://hansard.parliament.uk/html/commons/2016-12-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/411cde1d-071b-4748-a1a4-95641583f51f
uk_0_19122016,https://hansard.parliament.uk/pdf/commons/2016-12-19,https://hansard.parliament.uk/html/commons/2016-12-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a87b1ced-196e-4e45-acc2-6fb41bf43d03
uk_0_20122016,https://hansard.parliament.uk/pdf/commons/2016-12-20,https://hansard.parliament.uk/html/commons/2016-12-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/48719a7d-d30a-4c6c-970d-ff62f5895125
uk_1_20122016,https://hansard.parliament.uk/pdf/commons/2016-12-20,https://hansard.parliament.uk/html/commons/2016-12-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/efc4ecb7-5308-493c-bc27-f79201e28320
uk_0_09012017,https://hansard.parliament.uk/pdf/commons/2017-01-09,https://hansard.parliament.uk/html/commons/2017-01-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6115cb29-a1cb-4f0a-a78e-497387d3040a
uk_0_10012017,https://hansard.parliament.uk/pdf/commons/2017-01-10,https://hansard.parliament.uk/html/commons/2017-01-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/70619cb5-be84-42b5-905a-feefbeacd411
uk_1_10012017,https://hansard.parliament.uk/pdf/commons/2017-01-10,https://hansard.parliament.uk/html/commons/2017-01-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/21bffb64-d045-4104-a6fc-6568ac53bcf1
uk_0_11012017,https://hansard.parliament.uk/pdf/commons/2017-01-11,https://hansard.parliament.uk/html/commons/2017-01-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a523ecad-8628-48a9-872d-e97e95eba674
uk_1_11012017,https://hansard.parliament.uk/pdf/commons/2017-01-11,https://hansard.parliament.uk/html/commons/2017-01-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7078f04a-85a6-47f4-974c-27f634edbe78
uk_0_12012017,https://hansard.parliament.uk/pdf/commons/2017-01-12,https://hansard.parliament.uk/html/commons/2017-01-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d35e7b3b-ae4d-4157-96a8-ea1a690bcb4c
uk_1_12012017,https://hansard.parliament.uk/pdf/commons/2017-01-12,https://hansard.parliament.uk/html/commons/2017-01-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/78d6ba30-3fa5-490f-9dac-5dd8038ede62
uk_0_13012017,https://hansard.parliament.uk/pdf/commons/2017-01-13,https://hansard.parliament.uk/html/commons/2017-01-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0330a639-dd26-4a32-bbdb-475ce1a4e515
uk_0_16012017,https://hansard.parliament.uk/pdf/commons/2017-01-16,https://hansard.parliament.uk/html/commons/2017-01-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1779d30a-3fe9-4cbb-8af4-53c469048ea5
uk_0_17012017,https://hansard.parliament.uk/pdf/commons/2017-01-17,https://hansard.parliament.uk/html/commons/2017-01-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/56812967-0ea8-44cb-bfc1-95377e3ba974
uk_1_17012017,https://hansard.parliament.uk/pdf/commons/2017-01-17,https://hansard.parliament.uk/html/commons/2017-01-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c817829b-7c20-4e19-9433-08e7d84b0e25
uk_0_18012017,https://hansard.parliament.uk/pdf/commons/2017-01-18,https://hansard.parliament.uk/html/commons/2017-01-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/34e4ed04-0f3d-4f19-a0b2-5a670369b1ee
uk_1_18012017,https://hansard.parliament.uk/pdf/commons/2017-01-18,https://hansard.parliament.uk/html/commons/2017-01-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/87e1c7ff-1289-4770-a59b-8431b5884ee1
