transcript_id,pdf_link,location_link,location,txt_link
uk_0_19112008,,https://hansard.parliament.uk/html/commons/2008-11-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cd0793de-7043-4682-8917-b883679de056
uk_1_19112008,,https://hansard.parliament.uk/html/commons/2008-11-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/77554539-c0a5-4229-a643-41198cca9622
uk_0_20112008,,https://hansard.parliament.uk/html/commons/2008-11-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/61942cfb-d867-4c66-98f3-dccb49dce3d3
uk_1_20112008,,https://hansard.parliament.uk/html/commons/2008-11-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/81cf737f-c7dc-4d35-b7f1-6867058265c5
uk_0_24112008,,https://hansard.parliament.uk/html/commons/2008-11-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0bc2760b-73a8-4c9c-a51c-ec65f18c0d5c
uk_0_25112008,,https://hansard.parliament.uk/html/commons/2008-11-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3e43f329-c2e7-4821-97ec-30831647a2cd
uk_1_25112008,,https://hansard.parliament.uk/html/commons/2008-11-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f71a7d9f-adc0-4f2d-800c-e597547e59e0
uk_0_03122008,,https://hansard.parliament.uk/html/commons/2008-12-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b2067a8f-8648-4b9e-9ffa-252138cc3f98
uk_0_04122008,,https://hansard.parliament.uk/html/commons/2008-12-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/44faf9f4-5b55-4af7-9287-5f5094778846
uk_0_08122008,,https://hansard.parliament.uk/html/commons/2008-12-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dea8d1e3-386f-4faa-bd90-201ab1a8c283
uk_0_09122008,,https://hansard.parliament.uk/html/commons/2008-12-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bdba923f-5779-4eb0-9cb9-e7900b8ea6d5
uk_0_10122008,,https://hansard.parliament.uk/html/commons/2008-12-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b34f6510-cf55-441c-871f-add37d0d3beb
uk_0_11122008,,https://hansard.parliament.uk/html/commons/2008-12-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1cb9c2aa-7fb2-4ffc-af08-54a69622a896
uk_0_15122008,,https://hansard.parliament.uk/html/commons/2008-12-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/52f49932-922a-47d8-b2b7-1aa334ded8c7
uk_0_16122008,,https://hansard.parliament.uk/html/commons/2008-12-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/95b9ca58-12a0-4872-bc70-c5e035f2c194
uk_1_16122008,,https://hansard.parliament.uk/html/commons/2008-12-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8a6275e5-5f5a-45a0-ab8d-bb07644546ba
uk_0_17122008,,https://hansard.parliament.uk/html/commons/2008-12-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7061ba44-eeb6-4050-bf1f-daa479d1a587
uk_1_17122008,,https://hansard.parliament.uk/html/commons/2008-12-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b8639d78-0ea7-428b-916e-a5fdbd611c8a
uk_0_18122008,,https://hansard.parliament.uk/html/commons/2008-12-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2f540870-cb1d-4c27-b958-44376ccf15d0
uk_1_18122008,,https://hansard.parliament.uk/html/commons/2008-12-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/422f2ea0-b233-4743-9a83-2ec214d2c1bb
uk_0_12012009,,https://hansard.parliament.uk/html/commons/2009-01-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4fe566fd-bb0a-4407-bbd6-c4a87fe3d285
uk_0_13012009,,https://hansard.parliament.uk/html/commons/2009-01-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cb6f2ac3-8cfb-4ff7-98e9-02cadbe05fcf
uk_1_13012009,,https://hansard.parliament.uk/html/commons/2009-01-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/abcb6482-084f-4eed-b081-30c511000c4d
uk_0_14012009,,https://hansard.parliament.uk/html/commons/2009-01-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/de71e259-d295-435e-a0ac-a699f91b5013
uk_1_14012009,,https://hansard.parliament.uk/html/commons/2009-01-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5e6fc70a-1540-4865-894a-aaf2561e97be
uk_0_15012009,,https://hansard.parliament.uk/html/commons/2009-01-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d337a9d0-4b4b-40b2-9c11-4f31dc526faf
uk_1_15012009,,https://hansard.parliament.uk/html/commons/2009-01-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7f4edacb-243a-4897-84c0-dd6cff46adf7
uk_0_19012009,,https://hansard.parliament.uk/html/commons/2009-01-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7ca1a109-17a8-4248-b095-e8e6ef3ca57d
uk_0_20012009,,https://hansard.parliament.uk/html/commons/2009-01-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/88b09a0d-3b3d-4201-b061-605c441700aa
uk_1_20012009,,https://hansard.parliament.uk/html/commons/2009-01-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2f4d2f2c-bfba-4f61-a020-059927b38057
uk_0_21012009,,https://hansard.parliament.uk/html/commons/2009-01-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dce6b878-4813-4c30-b95a-815832557c91
uk_1_21012009,,https://hansard.parliament.uk/html/commons/2009-01-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/307d2d68-5170-48b7-9554-0debd60b3231
uk_0_22012009,,https://hansard.parliament.uk/html/commons/2009-01-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1befd950-7e09-4cc8-833f-f56f1924444d
uk_1_22012009,,https://hansard.parliament.uk/html/commons/2009-01-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ec88df07-df4d-4a69-850a-9da14a0cfbae
uk_0_26012009,,https://hansard.parliament.uk/html/commons/2009-01-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5f091825-6af2-48a0-9bc6-72a2115f4594
uk_0_27012009,,https://hansard.parliament.uk/html/commons/2009-01-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b44f98b5-c756-46bd-894f-ab612195663d
uk_1_27012009,,https://hansard.parliament.uk/html/commons/2009-01-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/fc47ac07-572a-4e06-9d40-02ee87ed79d2
uk_0_28012009,,https://hansard.parliament.uk/html/commons/2009-01-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2937b7f6-82e3-47bd-a351-0844e2f4be6c
uk_1_28012009,,https://hansard.parliament.uk/html/commons/2009-01-28/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c41794e0-5230-4a9b-8418-be309b49d3b4
uk_0_29012009,,https://hansard.parliament.uk/html/commons/2009-01-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9232ad3b-cb83-47e4-9d26-ec4f666e37f0
uk_1_29012009,,https://hansard.parliament.uk/html/commons/2009-01-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/90c68715-8164-40bc-81d1-5844277a751f
uk_0_02022009,,https://hansard.parliament.uk/html/commons/2009-02-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c627d6f9-0f2e-4d02-9d2a-eae160c3164f
uk_0_03022009,,https://hansard.parliament.uk/html/commons/2009-02-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6cef99b6-2650-4331-9abd-38d1ad80d9c9
uk_1_03022009,,https://hansard.parliament.uk/html/commons/2009-02-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/639c068a-c2d6-4576-9505-4b9344ee69a2
uk_0_04022009,,https://hansard.parliament.uk/html/commons/2009-02-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6064af63-54b6-4a66-8da0-bd040c69600f
uk_1_04022009,,https://hansard.parliament.uk/html/commons/2009-02-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6c244efc-bfb0-4d30-bd0f-33c8b3a052c5
uk_0_05022009,,https://hansard.parliament.uk/html/commons/2009-02-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a407c565-7a23-4536-a519-a5bff4734d11
uk_1_05022009,,https://hansard.parliament.uk/html/commons/2009-02-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7be86e8e-7cbd-4e38-bcbc-4f35ada950a8
uk_0_09022009,,https://hansard.parliament.uk/html/commons/2009-02-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/783e5b29-99a5-4c11-8092-770b54d8e02a
uk_0_10022009,,https://hansard.parliament.uk/html/commons/2009-02-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bab41c90-82db-4ebc-a571-c2cb97c2b1a6
uk_1_10022009,,https://hansard.parliament.uk/html/commons/2009-02-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/90e5dbd7-ea2d-40e5-a14b-299a39f000c5
uk_0_11022009,,https://hansard.parliament.uk/html/commons/2009-02-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9c44b324-2907-4f83-b6a8-92091842eae4
uk_1_11022009,,https://hansard.parliament.uk/html/commons/2009-02-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ec2f457c-29b1-41e1-9ca9-495d97801f64
uk_0_12022009,,https://hansard.parliament.uk/html/commons/2009-02-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a7ebb47b-304a-476b-a68b-707fb1f71602
uk_1_12022009,,https://hansard.parliament.uk/html/commons/2009-02-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3f3aa5e3-6574-42bf-9cbd-d7bc10a0d9d3
uk_0_23022009,,https://hansard.parliament.uk/html/commons/2009-02-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9405dc6b-d605-4a5f-a480-1648e9acc794
uk_0_24022009,,https://hansard.parliament.uk/html/commons/2009-02-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/590e7e37-cf45-4bab-b3cd-2a98693b0a68
uk_1_24022009,,https://hansard.parliament.uk/html/commons/2009-02-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e4d8ca6e-0d95-4a33-b2f2-9f7e01f4b5ab
uk_0_25022009,,https://hansard.parliament.uk/html/commons/2009-02-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a6b79f5c-bc46-429f-92ca-1a49c67d446c
uk_1_25022009,,https://hansard.parliament.uk/html/commons/2009-02-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7f2ba9b4-ebd7-42b0-b182-2aae07451a07
uk_0_26022009,,https://hansard.parliament.uk/html/commons/2009-02-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dded8752-1651-4ecd-90d2-a0cca63f53f6
uk_1_26022009,,https://hansard.parliament.uk/html/commons/2009-02-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d5107b59-465f-483a-8223-bd71ee7e7f9e
uk_0_27022009,,https://hansard.parliament.uk/html/commons/2009-02-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9658d389-ebbb-48a4-b467-2d22510cbe95
uk_0_02032009,,https://hansard.parliament.uk/html/commons/2009-03-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/83cf1b53-536e-45e8-8076-37180258ec68
uk_0_03032009,,https://hansard.parliament.uk/html/commons/2009-03-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0f82255b-49d1-4f4d-96b5-454fe122ab45
uk_1_03032009,,https://hansard.parliament.uk/html/commons/2009-03-03/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f0f4002c-fa61-4a69-acea-475ab039838a
uk_0_04032009,,https://hansard.parliament.uk/html/commons/2009-03-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fa6f915a-cc66-4433-b19f-3403167605fd
uk_1_04032009,,https://hansard.parliament.uk/html/commons/2009-03-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b41d2a66-6630-4fe7-86d3-894668ba3ecf
uk_0_05032009,,https://hansard.parliament.uk/html/commons/2009-03-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/86ef4c04-cef3-4cbd-aa8f-6ce31daf7335
uk_1_05032009,,https://hansard.parliament.uk/html/commons/2009-03-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/1a31f416-077b-4dd1-a7e5-c0cb504de01f
uk_0_06032009,,https://hansard.parliament.uk/html/commons/2009-03-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4cad7a86-c702-4947-b11e-6a76b895acff
uk_0_09032009,,https://hansard.parliament.uk/html/commons/2009-03-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f51f30ea-62db-4bf9-9f96-5949990744a7
uk_0_10032009,,https://hansard.parliament.uk/html/commons/2009-03-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7c7acf00-a7f0-478a-8ce5-e7a34d6e4803
uk_1_10032009,,https://hansard.parliament.uk/html/commons/2009-03-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c2631cf8-1b9b-43ba-b5dc-fded64722dc1
uk_0_11032009,,https://hansard.parliament.uk/html/commons/2009-03-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/93da771f-7ec9-4f7b-97e7-e864f0120227
uk_1_11032009,,https://hansard.parliament.uk/html/commons/2009-03-11/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7e8c377b-72e6-4257-82ca-713343408930
uk_0_12032009,,https://hansard.parliament.uk/html/commons/2009-03-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/4c075668-2f8e-47d8-bde8-dfae3eada6a6
uk_1_12032009,,https://hansard.parliament.uk/html/commons/2009-03-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f22b984c-f080-4bf0-bacd-c16ad79a582a
uk_0_13032009,,https://hansard.parliament.uk/html/commons/2009-03-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f19f1c68-fac3-4a80-9f9c-363bc505eb72
uk_0_16032009,,https://hansard.parliament.uk/html/commons/2009-03-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/06cad094-94da-4d9b-8240-0bae38d1c7d5
uk_0_17032009,,https://hansard.parliament.uk/html/commons/2009-03-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b470d1ba-a4ef-4049-b225-9b5b2e6ad9fa
uk_1_17032009,,https://hansard.parliament.uk/html/commons/2009-03-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5938b4ef-9d6b-4b39-843d-6f32f8204ea0
uk_0_18032009,,https://hansard.parliament.uk/html/commons/2009-03-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/712fb8e7-e9d4-4f7b-8a1c-3f8948fb4317
uk_1_18032009,,https://hansard.parliament.uk/html/commons/2009-03-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f098ae58-411e-4d18-825a-199516358b7f
uk_0_19032009,,https://hansard.parliament.uk/html/commons/2009-03-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cb8cea27-cf1e-4347-8b6e-9b38d2e93e5a
uk_1_19032009,,https://hansard.parliament.uk/html/commons/2009-03-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/8a270771-a8ad-46e0-9917-0065272a900b
uk_0_20032009,,https://hansard.parliament.uk/html/commons/2009-03-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2cd1c62b-b9a6-4698-8ca5-372698892f38
uk_0_23032009,,https://hansard.parliament.uk/html/commons/2009-03-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e9d13e2d-ce7e-4826-bb96-04fb13290123
uk_0_24032009,,https://hansard.parliament.uk/html/commons/2009-03-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/d50b9119-2dae-4af5-9621-674e4b846e3a
uk_1_24032009,,https://hansard.parliament.uk/html/commons/2009-03-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e74c24e5-5b12-46b9-8c81-882d9749c54e
uk_0_25032009,,https://hansard.parliament.uk/html/commons/2009-03-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/84018a54-2133-43b9-8515-191d9bb85d85
uk_1_25032009,,https://hansard.parliament.uk/html/commons/2009-03-25/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6b514f3f-7431-4f30-a991-763e50cb14e0
uk_0_26032009,,https://hansard.parliament.uk/html/commons/2009-03-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/afd07aa9-b897-4499-98f0-dada3862b225
uk_1_26032009,,https://hansard.parliament.uk/html/commons/2009-03-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/de82a927-e036-4643-9b12-d930cc9a9b17
uk_0_27032009,,https://hansard.parliament.uk/html/commons/2009-03-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5570a61a-a278-4129-8785-2b5c74cb1597
uk_0_30032009,,https://hansard.parliament.uk/html/commons/2009-03-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2989dfe0-5c5b-45cb-aded-9ce9bff38c0d
uk_0_31032009,,https://hansard.parliament.uk/html/commons/2009-03-31/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b59b2d0e-714e-488d-a7c8-13174fbb044e
uk_1_31032009,,https://hansard.parliament.uk/html/commons/2009-03-31/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/035125f9-f4b0-4eb6-bf00-cd5e53fa3ed3
uk_0_01042009,,https://hansard.parliament.uk/html/commons/2009-04-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/10c57ba9-d5e1-490f-bfcf-a2ff0264ad57
uk_1_01042009,,https://hansard.parliament.uk/html/commons/2009-04-01/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/4cc2e8ab-f984-46a8-b396-c08076e03c38
uk_0_02042009,,https://hansard.parliament.uk/html/commons/2009-04-02/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/403d9082-f26f-4e7f-a6ac-4c009a5f90fa
uk_1_02042009,,https://hansard.parliament.uk/html/commons/2009-04-02/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/1bdb71b7-9481-407f-83f8-b322005f5b46
uk_0_20042009,,https://hansard.parliament.uk/html/commons/2009-04-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7f3784c0-88f4-4848-b8b4-969ade24c256
uk_0_21042009,,https://hansard.parliament.uk/html/commons/2009-04-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a8b93fff-da0f-4d37-a6a6-b6639602d5b8
uk_1_21042009,,https://hansard.parliament.uk/html/commons/2009-04-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5a81b5cd-c00d-400e-a807-99cdb9de3512
uk_0_22042009,,https://hansard.parliament.uk/html/commons/2009-04-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/152f06f5-e52b-4073-a72b-d32251a92871
uk_1_22042009,,https://hansard.parliament.uk/html/commons/2009-04-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/5c0497d8-fd48-4299-988a-75fb382605ee
uk_0_23042009,,https://hansard.parliament.uk/html/commons/2009-04-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dcc106db-3a7d-4dad-8a45-ef8c99aa381b
uk_1_23042009,,https://hansard.parliament.uk/html/commons/2009-04-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/d66e9edf-5915-41b1-aec8-fdbb71f87a75
uk_0_24042009,,https://hansard.parliament.uk/html/commons/2009-04-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3b342735-2812-419d-81a8-4971ad112beb
uk_0_27042009,,https://hansard.parliament.uk/html/commons/2009-04-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/1cfe5217-b598-4623-a820-6691e07ac916
uk_0_28042009,,https://hansard.parliament.uk/html/commons/2009-04-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a42f2ae8-d255-42c9-ac0d-dbfd471d3a2c
uk_1_28042009,,https://hansard.parliament.uk/html/commons/2009-04-28/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e84c74d8-405b-4880-9205-56899f78fd3c
uk_0_29042009,,https://hansard.parliament.uk/html/commons/2009-04-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ba01808f-5892-4cec-8953-5d88a877cde0
uk_1_29042009,,https://hansard.parliament.uk/html/commons/2009-04-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/e35a3edf-bc87-463d-bb78-a9004d66c1bf
uk_0_30042009,,https://hansard.parliament.uk/html/commons/2009-04-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b31a2af1-5283-44d2-8446-4197f913c4bd
uk_1_30042009,,https://hansard.parliament.uk/html/commons/2009-04-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/66455fa2-ac35-45dc-8b92-fb9e7d9a50d9
uk_0_05052009,,https://hansard.parliament.uk/html/commons/2009-05-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/dab9a91b-7ea6-4934-aa14-9d36b82cdba5
uk_1_05052009,,https://hansard.parliament.uk/html/commons/2009-05-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0ac249aa-cb19-40b5-bd94-76c280e516c4
uk_0_06052009,,https://hansard.parliament.uk/html/commons/2009-05-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/283318b3-9fe7-438a-b63c-828e439d6958
uk_1_06052009,,https://hansard.parliament.uk/html/commons/2009-05-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0b14f619-046c-4883-856f-e7afcab4458a
uk_0_07052009,,https://hansard.parliament.uk/html/commons/2009-05-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/af07e40a-c0bf-4f43-a447-4bab693153c7
uk_1_07052009,,https://hansard.parliament.uk/html/commons/2009-05-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/7ea7d79a-0afb-4984-a142-09c84f73355d
uk_0_08052009,,https://hansard.parliament.uk/html/commons/2009-05-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/bb498a03-f608-4eba-9f03-f9294c6866de
uk_0_11052009,,https://hansard.parliament.uk/html/commons/2009-05-11/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3b05cf3b-178e-48ca-bbef-01ecd41a3e18
uk_0_12052009,,https://hansard.parliament.uk/html/commons/2009-05-12/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/13ba3a24-bcbc-4b78-9d1c-76566d598633
uk_1_12052009,,https://hansard.parliament.uk/html/commons/2009-05-12/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/44522dd3-222d-4649-b077-1a0c0ecb67af
uk_0_13052009,,https://hansard.parliament.uk/html/commons/2009-05-13/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cf434015-ce9b-4592-bc89-7f322f52c6d9
uk_1_13052009,,https://hansard.parliament.uk/html/commons/2009-05-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c6f95ea8-6ac5-424a-8ffa-ad60594df317
uk_0_14052009,,https://hansard.parliament.uk/html/commons/2009-05-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/0c34aedc-2902-4d23-89d6-b2ad73490d0f
uk_1_14052009,,https://hansard.parliament.uk/html/commons/2009-05-14/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/1b175216-02ff-4466-a509-4935f8e00a95
uk_0_15052009,,https://hansard.parliament.uk/html/commons/2009-05-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b411707e-07c6-416b-9748-c04e9c689d6d
uk_0_18052009,,https://hansard.parliament.uk/html/commons/2009-05-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/45af2e86-e288-4588-8286-ec1ba041b958
uk_0_19052009,,https://hansard.parliament.uk/html/commons/2009-05-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a403d7c1-2a9e-481c-9613-c6661e279581
uk_1_19052009,,https://hansard.parliament.uk/html/commons/2009-05-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/34134734-382b-4ce2-b54e-2bfcf92443d5
