video_id,generic_video_link,location
uk_19_04122015,https://www.parliamentlive.tv/Event/Index/e884692c-e5e5-4664-ae27-dba04f8bad1d,House of Commons
uk_20_03122015,https://www.parliamentlive.tv/Event/Index/f147bb02-d0a1-4ffb-9569-3aec96cbaeaa,Westminster Hall
uk_21_03122015,https://www.parliamentlive.tv/Event/Index/ad0175ac-dbfd-419f-b04d-75da804110f4,House of Commons
uk_22_02122015,https://www.parliamentlive.tv/Event/Index/1b958077-b5c2-4cec-8bad-21ef40e43c8a,Westminster Hall
uk_23_02122015,https://www.parliamentlive.tv/Event/Index/4e6d04ee-df49-4789-a54a-42f2c7be53b2,House of Commons
uk_24_02122015,https://www.parliamentlive.tv/Event/Index/616c1049-330b-420b-a3f5-db25c6bffbbb,Westminster Hall
uk_25_01122015,https://www.parliamentlive.tv/Event/Index/c7252d00-5b33-45bf-86a2-2a937d3aaf6f,Westminster Hall
uk_26_01122015,https://www.parliamentlive.tv/Event/Index/65dcea9c-11b4-4e13-add0-cb143581a671,House of Commons
uk_27_01122015,https://www.parliamentlive.tv/Event/Index/a48755a3-a2a2-4076-8b47-14688a9d6729,Westminster Hall
uk_0_29012016,https://www.parliamentlive.tv/Event/Index/a2815761-2243-4aa3-a0d1-3eba0e39a04b,House of Commons
uk_1_28012016,https://www.parliamentlive.tv/Event/Index/5ec2c732-8457-4481-b242-d31665afcaff,Westminster Hall
uk_2_28012016,https://www.parliamentlive.tv/Event/Index/bc5d98fd-ccbf-4569-91fe-3bfa058d8065,House of Commons
uk_3_27012016,https://www.parliamentlive.tv/Event/Index/498de37b-258a-4366-9986-87a9a221be74,Westminster Hall
uk_4_27012016,https://www.parliamentlive.tv/Event/Index/681ada0b-b64e-4c2e-ac45-bd1bedbc0a25,House of Commons
uk_5_27012016,https://www.parliamentlive.tv/Event/Index/249af272-12c3-4bfb-858a-57c387bdb81e,Westminster Hall
uk_6_26012016,https://www.parliamentlive.tv/Event/Index/d0d40bad-4055-4f6a-86be-69bed4fc2a26,Westminster Hall
uk_7_26012016,https://www.parliamentlive.tv/Event/Index/563715bb-a8f2-41fe-9f36-642d670ed991,House of Commons
uk_8_26012016,https://www.parliamentlive.tv/Event/Index/7b6e649a-1038-4fbb-83dd-db7be257823f,Westminster Hall
uk_9_25012016,https://www.parliamentlive.tv/Event/Index/33734d0f-5461-4fa4-9c1c-3d0db3798d55,Westminster Hall
uk_10_25012016,https://www.parliamentlive.tv/Event/Index/b4e2206c-e609-40b6-8f09-5a7fd7dd6200,House of Commons
uk_11_22012016,https://www.parliamentlive.tv/Event/Index/643515f8-bffd-4b5f-8c74-14333425f869,House of Commons
uk_12_21012016,https://www.parliamentlive.tv/Event/Index/88c01dc1-6fff-4991-a0a2-88520464331c,Westminster Hall
uk_13_21012016,https://www.parliamentlive.tv/Event/Index/3c148fad-abd0-407e-8f1d-0d3d6a0e5339,House of Commons
uk_14_20012016,https://www.parliamentlive.tv/Event/Index/af897679-ef82-4e4c-bf09-7b4963032370,Westminster Hall
uk_15_20012016,https://www.parliamentlive.tv/Event/Index/12cab491-2c5b-4390-80a2-2c4a9e4b03c9,House of Commons
uk_16_20012016,https://www.parliamentlive.tv/Event/Index/26ccaa60-67c0-4321-b5e3-b47be504d5b1,Westminster Hall
uk_17_19012016,https://www.parliamentlive.tv/Event/Index/1a12c479-71c7-4cd4-a292-6fdeac1d7b45,Westminster Hall
uk_18_19012016,https://www.parliamentlive.tv/Event/Index/64eb66a7-fd53-4bb6-bae8-a72e74ddb240,House of Commons
uk_19_19012016,https://www.parliamentlive.tv/Event/Index/2fb1583f-18f9-4b97-b96a-651950578e06,Westminster Hall
uk_20_18012016,https://www.parliamentlive.tv/Event/Index/83208344-218d-4c43-9300-ca78c374b875,Westminster Hall
uk_21_18012016,https://www.parliamentlive.tv/Event/Index/c77d6671-b81f-4ad3-97b4-66c99783d9f5,House of Commons
uk_22_14012016,https://www.parliamentlive.tv/Event/Index/2818b4d3-f238-4e5e-acf1-a94df2aa251c,Westminster Hall
uk_23_14012016,https://www.parliamentlive.tv/Event/Index/40685492-62b9-4b9b-893c-b0d3d1be401d,House of Commons
uk_24_13012016,https://www.parliamentlive.tv/Event/Index/883e1244-436c-4e54-a1a8-073f96ec36e8,Westminster Hall
uk_25_13012016,https://www.parliamentlive.tv/Event/Index/7a2964d4-28fc-4e9b-a3e6-7a1af46f84c5,House of Commons
uk_26_13012016,https://www.parliamentlive.tv/Event/Index/ca8def11-f7d1-468a-bda8-8e661b06fe39,Westminster Hall
uk_27_12012016,https://www.parliamentlive.tv/Event/Index/eac7d996-cc5b-46de-ae72-f499e4ac00dd,Westminster Hall
uk_28_12012016,https://www.parliamentlive.tv/Event/Index/639e7c8b-d8b5-4e55-83c1-97c272a5c2b8,House of Commons
uk_29_12012016,https://www.parliamentlive.tv/Event/Index/bef7d95e-e7a6-4c56-bb39-254b11fb006f,Westminster Hall
uk_30_11012016,https://www.parliamentlive.tv/Event/Index/8c4bdf09-567f-41b4-af9c-46d5cf2b7c49,Westminster Hall
uk_31_11012016,https://www.parliamentlive.tv/Event/Index/1222a268-f469-43d8-92cf-aa9c2b84ef41,House of Commons
uk_32_07012016,https://www.parliamentlive.tv/Event/Index/e8ebe5b8-9139-48c2-870a-55ba86ad7736,Westminster Hall
uk_33_07012016,https://www.parliamentlive.tv/Event/Index/d5630734-fb25-4d06-84fa-f9eb50d72d71,House of Commons
uk_34_06012016,https://www.parliamentlive.tv/Event/Index/5709742c-4f83-4825-871c-bb62350d27d7,Westminster Hall
uk_35_06012016,https://www.parliamentlive.tv/Event/Index/83912e40-df4e-4099-a3e6-bbac64611b1c,House of Commons
uk_36_06012016,https://www.parliamentlive.tv/Event/Index/c7330fdf-fc8e-43ab-ad04-781545cee8d0,Westminster Hall
uk_37_05012016,https://www.parliamentlive.tv/Event/Index/33cea1f7-7854-4d26-b333-d8f3e470e2e6,House of Commons
uk_38_05012016,https://www.parliamentlive.tv/Event/Index/861d9e9c-eb05-4552-921b-cc9a5bc6a62e,Westminster Hall
uk_0_29022016,https://www.parliamentlive.tv/Event/Index/bd58e181-99d8-462e-b335-de8c85e0c5e4,House of Commons
uk_1_26022016,https://www.parliamentlive.tv/Event/Index/3658fdc1-cdff-46f4-b859-64e6b55bad68,House of Commons
uk_2_25022016,https://www.parliamentlive.tv/Event/Index/8ecc9187-5d1f-4b17-a634-5d2b018f0841,Westminster Hall
uk_3_25022016,https://www.parliamentlive.tv/Event/Index/e67aeced-fe91-412b-b406-303db4f94d77,House of Commons
uk_4_24022016,https://www.parliamentlive.tv/Event/Index/09477a5f-28c0-45be-8916-3adde7bd3398,Westminster Hall
uk_5_24022016,https://www.parliamentlive.tv/Event/Index/cfb6f90e-444e-4cd6-bfaf-0e1cdfb0e294,House of Commons
uk_6_24022016,https://www.parliamentlive.tv/Event/Index/e3605eeb-7928-4993-b23c-c42eb7766a31,Westminster Hall
uk_7_23022016,https://www.parliamentlive.tv/Event/Index/d98433b7-7a35-4c88-85e0-5a4c78e633b5,Westminster Hall
uk_8_23022016,https://www.parliamentlive.tv/Event/Index/20faa7fc-c21c-4498-b735-2a405c6849db,House of Commons
uk_9_23022016,https://www.parliamentlive.tv/Event/Index/9d8640c8-7e10-48cd-90dc-e9d17ed62106,Westminster Hall
uk_10_22022016,https://www.parliamentlive.tv/Event/Index/0efcd00b-79dd-4536-8eef-cfe29ccb6dab,House of Commons
uk_11_11022016,https://www.parliamentlive.tv/Event/Index/737ea0d7-8c48-4812-9b45-b53e24ce12ff,Westminster Hall
uk_12_11022016,https://www.parliamentlive.tv/Event/Index/93aa8dec-9495-467f-a3eb-a0623f7aab5d,House of Commons
uk_13_10022016,https://www.parliamentlive.tv/Event/Index/ef8433cc-1f39-48c5-a130-fb9328b84a65,Westminster Hall
uk_14_10022016,https://www.parliamentlive.tv/Event/Index/8bcf02e5-afda-4ddf-be81-808b90c04e04,House of Commons
uk_15_10022016,https://www.parliamentlive.tv/Event/Index/fc8e1ca0-0eb1-45f6-8c9d-45c8b25c0cbd,Westminster Hall
uk_16_09022016,https://www.parliamentlive.tv/Event/Index/a9a958a2-3bba-4549-80fd-86da5ac75c1b,Westminster Hall
uk_17_09022016,https://www.parliamentlive.tv/Event/Index/e760f37c-7efd-4e3b-8155-6766026be2e6,House of Commons
uk_18_09022016,https://www.parliamentlive.tv/Event/Index/fb277a3f-cd9d-458d-a47d-2b3d54ed9939,Westminster Hall
uk_19_08022016,https://www.parliamentlive.tv/Event/Index/a795f5c0-78e6-47eb-9439-67773ce67c75,House of Commons
uk_20_05022016,https://www.parliamentlive.tv/Event/Index/59be7645-5152-44cd-8114-9db189588291,House of Commons
uk_21_04022016,https://www.parliamentlive.tv/Event/Index/feffee49-ca28-472a-9d4a-a841fe85eb55,Westminster Hall
uk_22_04022016,https://www.parliamentlive.tv/Event/Index/92c8f051-bfb5-4459-9464-0bb1185d0fc6,House of Commons
uk_23_03022016,https://www.parliamentlive.tv/Event/Index/373fe58d-7182-482f-bff0-a52d17f001fb,Westminster Hall
uk_24_03022016,https://www.parliamentlive.tv/Event/Index/a8519088-8f4c-4b92-90ab-5bebaf6099e9,House of Commons
uk_25_03022016,https://www.parliamentlive.tv/Event/Index/0bf8826e-85a8-46a1-8e69-3b7db7421079,Westminster Hall
uk_26_02022016,https://www.parliamentlive.tv/Event/Index/05c47fd8-4851-40a1-9368-123421dfade7,Westminster Hall
uk_27_02022016,https://www.parliamentlive.tv/Event/Index/4158bf1d-1621-4577-a4fa-d42525c79d42,House of Commons
uk_28_02022016,https://www.parliamentlive.tv/Event/Index/989fc7f5-f095-40a1-ad35-f653b5e53d10,Westminster Hall
uk_29_01022016,https://www.parliamentlive.tv/Event/Index/bf878aac-b8e6-40a2-bc03-9bbe5254fc92,Westminster Hall
uk_30_01022016,https://www.parliamentlive.tv/Event/Index/010f27f7-8fc3-44b4-9a63-b59a1f176e90,House of Commons
uk_0_24032016,https://www.parliamentlive.tv/Event/Index/39c23f6c-56b4-40b7-8d8a-4e94b7729add,Westminster Hall
uk_1_24032016,https://www.parliamentlive.tv/Event/Index/ec6e2929-ba69-42bf-9070-6a4022131302,House of Commons
uk_2_23032016,https://www.parliamentlive.tv/Event/Index/d7842dfd-d907-4fbf-a990-dda6ab0b2ab7,Westminster Hall
uk_3_23032016,https://www.parliamentlive.tv/Event/Index/259ec9da-a221-4e41-b959-3af8e0ac9dac,House of Commons
uk_4_23032016,https://www.parliamentlive.tv/Event/Index/045a4aaa-b65a-457f-9d96-c0f677d91bbf,Westminster Hall
uk_5_22032016,https://www.parliamentlive.tv/Event/Index/9d84eca1-7641-4ec3-97a9-17df27b9b232,Westminster Hall
uk_6_22032016,https://www.parliamentlive.tv/Event/Index/d32599c4-5705-46f1-be88-ed2a40dd319e,House of Commons
uk_7_22032016,https://www.parliamentlive.tv/Event/Index/6248aec8-8cdc-49f4-9288-326544af13e9,Westminster Hall
uk_8_21032016,https://www.parliamentlive.tv/Event/Index/641c6fb7-a2a0-47e0-8b10-e3c99e765c2b,Westminster Hall
uk_9_21032016,https://www.parliamentlive.tv/Event/Index/dd35a56b-0f88-4987-82ed-1b46a4b66145,House of Commons
uk_10_17032016,https://www.parliamentlive.tv/Event/Index/39599606-21be-40c8-8eee-3dcc74b1b448,Westminster Hall
uk_11_17032016,https://www.parliamentlive.tv/Event/Index/84aace73-5756-4b3b-b291-206bee25c97e,House of Commons
uk_12_16032016,https://www.parliamentlive.tv/Event/Index/67349477-8836-4bc7-b156-63facaf9e32d,Westminster Hall
uk_13_16032016,https://www.parliamentlive.tv/Event/Index/1e13618a-d08e-4423-ab0f-0259a5cd28ad,House of Commons
uk_14_16032016,https://www.parliamentlive.tv/Event/Index/13b515f7-258d-42be-bc53-4aef0b235689,Westminster Hall
uk_15_15032016,https://www.parliamentlive.tv/Event/Index/713a75dd-f279-42c3-9847-e2d2bd401fa5,Westminster Hall
uk_16_15032016,https://www.parliamentlive.tv/Event/Index/82b15581-2db8-4ecd-b1f1-c136bf3e5f2e,House of Commons
uk_17_15032016,https://www.parliamentlive.tv/Event/Index/fe5825ee-7f05-4a7a-bd91-3c98a04a2136,Westminster Hall
uk_18_14032016,https://www.parliamentlive.tv/Event/Index/8986d333-be39-4f66-a3ba-c7d1342a2c46,House of Commons
uk_19_11032016,https://www.parliamentlive.tv/Event/Index/0aa3c938-4b3b-4911-9a80-c968b8f7ebe0,House of Commons
uk_20_10032016,https://www.parliamentlive.tv/Event/Index/5737b25f-d261-435e-b405-8139ac052c3f,Westminster Hall
uk_21_10032016,https://www.parliamentlive.tv/Event/Index/69e4e7d4-70c7-42a8-84e7-6d5a88f13a77,House of Commons
uk_22_09032016,https://www.parliamentlive.tv/Event/Index/24265088-9220-4d0b-8b14-53b825ce6f0d,Westminster Hall
uk_23_09032016,https://www.parliamentlive.tv/Event/Index/0a039ba2-5df5-42d3-bb1a-992f4375642c,House of Commons
uk_24_09032016,https://www.parliamentlive.tv/Event/Index/b0308c94-5aa7-4025-addc-5eb85959070a,Westminster Hall
uk_25_08032016,https://www.parliamentlive.tv/Event/Index/14270e5d-2857-40c3-a732-0544582d14bc,Westminster Hall
uk_26_08032016,https://www.parliamentlive.tv/Event/Index/e6f67e11-0176-4dcb-a72a-7621341ead93,House of Commons
uk_27_08032016,https://www.parliamentlive.tv/Event/Index/713e5388-1512-4b66-93b7-57bfe5201857,Westminster Hall
uk_28_07032016,https://www.parliamentlive.tv/Event/Index/da0f4829-4c94-4ca9-93e1-a0897850ce01,Westminster Hall
uk_29_07032016,https://www.parliamentlive.tv/Event/Index/56b3c74a-6849-4396-a9d5-bb3657fc5156,House of Commons
uk_30_04032016,https://www.parliamentlive.tv/Event/Index/134955dd-2ebb-4a21-8a48-6af3854b3073,House of Commons
uk_31_03032016,https://www.parliamentlive.tv/Event/Index/07f6f2c0-9a4f-4c09-bfb5-7cf39417f19d,Westminster Hall
uk_32_03032016,https://www.parliamentlive.tv/Event/Index/345df3af-019f-40f6-93af-0a1d90d9c489,House of Commons
uk_33_02032016,https://www.parliamentlive.tv/Event/Index/0d169729-df7d-422c-9e46-2ad6517188cb,Westminster Hall
uk_34_02032016,https://www.parliamentlive.tv/Event/Index/cce95c90-05ab-4a7f-a180-0df1b86c35b1,House of Commons
uk_35_02032016,https://www.parliamentlive.tv/Event/Index/056662be-eb44-4e0d-816e-cdc8d5218c42,Westminster Hall
uk_36_01032016,https://www.parliamentlive.tv/Event/Index/b2b6cbee-d351-4f73-b756-50b69f25dcc4,Westminster Hall
uk_37_01032016,https://www.parliamentlive.tv/Event/Index/9e2eba49-8a8b-4644-9479-a4c46dac25b1,House of Commons
uk_38_01032016,https://www.parliamentlive.tv/Event/Index/273a44b2-137b-49b1-ac9e-1f172f7cf3d1,Westminster Hall
uk_0_28042016,https://www.parliamentlive.tv/Event/Index/8ec7cc94-4082-4198-99c5-863aa64b1d82,Westminster Hall
uk_1_28042016,https://www.parliamentlive.tv/Event/Index/e81fec53-7f3b-4ef4-b603-2f52b5645a37,House of Commons
uk_2_27042016,https://www.parliamentlive.tv/Event/Index/7274511b-ead4-4263-a744-fd5c0a1820ca,Westminster Hall
uk_3_27042016,https://www.parliamentlive.tv/Event/Index/c9ad1ff7-426d-40ff-bbb1-915ff24ba21c,House of Commons
uk_4_27042016,https://www.parliamentlive.tv/Event/Index/dc93d4b7-f04c-431d-8215-ee56715521d6,Westminster Hall
uk_5_26042016,https://www.parliamentlive.tv/Event/Index/400c4c2d-b7dd-4305-bbc9-37e1fa7e8bab,Westminster Hall
uk_6_26042016,https://www.parliamentlive.tv/Event/Index/3669eb4b-1c17-40c3-8796-61d76d5beb6a,House of Commons
uk_7_26042016,https://www.parliamentlive.tv/Event/Index/1526bb22-7b8b-42cc-80b9-c0cb17a01cb7,Westminster Hall
uk_8_25042016,https://www.parliamentlive.tv/Event/Index/184bc220-e082-4f5f-9ffa-35d817220b83,Westminster Hall
uk_9_25042016,https://www.parliamentlive.tv/Event/Index/1d776a62-25a3-41bf-a2b5-6114eff97ec4,House of Commons
uk_10_21042016,https://www.parliamentlive.tv/Event/Index/72e5c906-7f06-4e5c-a151-4fb25090d75a,Westminster Hall
uk_11_21042016,https://www.parliamentlive.tv/Event/Index/aac1b94b-3ab0-49c8-ae29-22f1a467cc0f,House of Commons
uk_12_20042016,https://www.parliamentlive.tv/Event/Index/fdde1e76-5e10-4d13-8098-3057d84e774a,Westminster Hall
uk_13_20042016,https://www.parliamentlive.tv/Event/Index/28f50efa-dd60-496a-af22-10bb8e2e22d5,House of Commons
uk_14_20042016,https://www.parliamentlive.tv/Event/Index/3b374446-eb9e-4d7b-ac8b-d13dbefd0ef4,Westminster Hall
uk_15_19042016,https://www.parliamentlive.tv/Event/Index/7267e1ce-f2b1-4a76-ae03-fc88d7bc5cbd,Westminster Hall
uk_16_19042016,https://www.parliamentlive.tv/Event/Index/9ff57b89-d23c-44a7-85a3-5a9872c0ed31,House of Commons
uk_17_19042016,https://www.parliamentlive.tv/Event/Index/a780298a-d938-4640-bd8e-f470b8bec84f,Westminster Hall
uk_18_18042016,https://www.parliamentlive.tv/Event/Index/3211c3a4-ea0c-425e-8277-43c7a512f54d,Westminster Hall
uk_19_18042016,https://www.parliamentlive.tv/Event/Index/49023df6-9610-49c6-866a-6852d555fbf8,House of Commons
uk_20_14042016,https://www.parliamentlive.tv/Event/Index/0ba52cb7-1f0a-4f7e-a1ae-fc079906cf74,Westminster Hall
uk_21_14042016,https://www.parliamentlive.tv/Event/Index/24bd55c7-91a3-4e7e-81a2-1f68b3d79513,House of Commons
uk_22_13042016,https://www.parliamentlive.tv/Event/Index/66845ff0-0038-49ce-970f-07841918df0f,Westminster Hall
uk_23_13042016,https://www.parliamentlive.tv/Event/Index/c1a5c42c-9f3d-4458-83b5-d10063c3a731,House of Commons
uk_24_13042016,https://www.parliamentlive.tv/Event/Index/e3469e6a-cf30-4b4a-b0a4-808b82ec9f6e,Westminster Hall
uk_25_12042016,https://www.parliamentlive.tv/Event/Index/3b47dc0e-985a-42a8-b99d-ecdb023da6af,Westminster Hall
uk_26_12042016,https://www.parliamentlive.tv/Event/Index/d1cd4828-eacb-4afe-b313-9e9c4d63d2e8,House of Commons
uk_27_12042016,https://www.parliamentlive.tv/Event/Index/ed7245c5-0581-46d8-89da-781fe841f689,Westminster Hall
uk_28_11042016,https://www.parliamentlive.tv/Event/Index/b7fe1d16-a671-4d1f-aab4-f1e442156545,House of Commons
uk_0_26052016,https://www.parliamentlive.tv/Event/Index/9f604158-10a9-43d7-9b3a-e9263b961377,House of Commons
uk_1_25052016,https://www.parliamentlive.tv/Event/Index/e1c4f686-f121-4b7c-bc8e-009b8a79b60a,House of Commons
uk_2_24052016,https://www.parliamentlive.tv/Event/Index/bf38b277-7e14-4717-bbe3-138ca2657954,House of Commons
uk_3_23052016,https://www.parliamentlive.tv/Event/Index/67e3ae5a-2794-4d50-b9ee-8c8e356b5471,House of Commons
uk_4_19052016,https://www.parliamentlive.tv/Event/Index/02e090ce-1a0a-4980-a612-37d98e26d363,House of Commons
uk_5_18052016,https://www.parliamentlive.tv/Event/Index/708e8ec1-4724-43bd-8711-eebc2e756043,House of Commons
uk_6_18052016,https://www.parliamentlive.tv/Event/Index/aa1fa46e-0f83-4756-a2dc-c2337ae3a9c2,House of Commons
uk_7_12052016,https://www.parliamentlive.tv/Event/Index/dc935d77-ac03-450c-a282-2fc1da287b74,House of Commons
uk_8_11052016,https://www.parliamentlive.tv/Event/Index/3542ee49-2b0a-4223-bf2d-a88f70085539,Westminster Hall
uk_9_11052016,https://www.parliamentlive.tv/Event/Index/b1243b8c-6f45-448c-9070-785a8d4b8206,House of Commons
uk_10_11052016,https://www.parliamentlive.tv/Event/Index/bd171dad-f0c5-451f-a75c-cc1994d3f429,Westminster Hall
uk_11_10052016,https://www.parliamentlive.tv/Event/Index/aeefec7b-4f0f-4bc7-8955-738537bbdbdb,Westminster Hall
uk_12_10052016,https://www.parliamentlive.tv/Event/Index/fbd45ac2-43c6-41c0-b2d0-48a9f49b3b0b,House of Commons
uk_13_09052016,https://www.parliamentlive.tv/Event/Index/93a979e7-4c8a-4d3f-89b1-529df4b4cad4,Westminster Hall
uk_14_09052016,https://www.parliamentlive.tv/Event/Index/ddc7beeb-6dc7-4df7-ae42-692e767fb4b4,House of Commons
uk_15_05052016,https://www.parliamentlive.tv/Event/Index/aaea93eb-b361-4cc8-912b-6b040b99efeb,Westminster Hall
uk_16_05052016,https://www.parliamentlive.tv/Event/Index/e799ab84-e00f-4e52-9fb5-90c2cbca356a,House of Commons
uk_17_04052016,https://www.parliamentlive.tv/Event/Index/cc65d222-d29f-4744-94f9-373d31c04ff7,Westminster Hall
uk_18_04052016,https://www.parliamentlive.tv/Event/Index/ea59a182-6f5e-4d26-995b-ae992bdf671d,House of Commons
uk_19_04052016,https://www.parliamentlive.tv/Event/Index/928c2f20-4e42-434d-a60f-f7939c63ba02,Westminster Hall
uk_20_03052016,https://www.parliamentlive.tv/Event/Index/33c2cbd1-4d2b-4ffe-9e53-c2c9e845964f,House of Commons
uk_21_03052016,https://www.parliamentlive.tv/Event/Index/e5880100-d930-4213-8106-042010f88f9d,Westminster Hall
uk_0_30062016,https://www.parliamentlive.tv/Event/Index/c736f562-9c32-429d-abbe-e5297ba6b467,Westminster Hall
uk_1_30062016,https://www.parliamentlive.tv/Event/Index/de382e81-d76d-47bf-86b3-829bcdd3e573,House of Commons
uk_2_29062016,https://www.parliamentlive.tv/Event/Index/5b6e3a25-10ef-43f6-b986-f52654c050b0,Westminster Hall
uk_3_29062016,https://www.parliamentlive.tv/Event/Index/24e95f20-d70d-40dd-9049-8a3b8cee2256,House of Commons
uk_4_29062016,https://www.parliamentlive.tv/Event/Index/aa4592a9-6723-4f87-a82b-58559db5727c,Westminster Hall
uk_5_28062016,https://www.parliamentlive.tv/Event/Index/17d71101-3fb8-4088-9145-a576f5bb11ef,Westminster Hall
uk_6_28062016,https://www.parliamentlive.tv/Event/Index/3c03f1ff-8bb0-4a7c-b7aa-dc04ee3a28ad,House of Commons
uk_7_28062016,https://www.parliamentlive.tv/Event/Index/010042bb-d072-475b-9152-00806d45af29,Westminster Hall
uk_8_27062016,https://www.parliamentlive.tv/Event/Index/4166e746-b9af-41b2-8a71-983be4680fb4,House of Commons
uk_9_20062016,https://www.parliamentlive.tv/Event/Index/5f06a09d-c1e0-4543-b946-461725b1256e,House of Commons
uk_10_15062016,https://www.parliamentlive.tv/Event/Index/12aa4839-074f-46a9-8e97-cb258d9360a8,Westminster Hall
uk_11_15062016,https://www.parliamentlive.tv/Event/Index/d7f0a82d-fe82-4130-8e68-eade0a956078,House of Commons
uk_12_15062016,https://www.parliamentlive.tv/Event/Index/61182e5d-244a-4939-b394-ee19c246984d,Westminster Hall
uk_13_14062016,https://www.parliamentlive.tv/Event/Index/150a89ff-0ed0-4db0-95e3-43c3caeb19be,Westminster Hall
uk_14_14062016,https://www.parliamentlive.tv/Event/Index/0f2cb9d0-0856-4dec-be03-219be1b70326,House of Commons
uk_15_14062016,https://www.parliamentlive.tv/Event/Index/0e98ab25-d167-4e6f-9e5f-d0c3e221674a,Westminster Hall
uk_16_13062016,https://www.parliamentlive.tv/Event/Index/d3ed341d-af80-4b35-aee4-f1e20d8f40c4,Westminster Hall
uk_17_13062016,https://www.parliamentlive.tv/Event/Index/5579f72c-196b-4d51-9039-a2a978be27a8,House of Commons
uk_18_09062016,https://www.parliamentlive.tv/Event/Index/a04cfe50-4b13-43ca-b2c1-d0d407486230,Westminster Hall
uk_19_09062016,https://www.parliamentlive.tv/Event/Index/5010e040-5020-4e92-94e9-5346583de802,House of Commons
uk_20_08062016,https://www.parliamentlive.tv/Event/Index/2e14baf1-f6de-43b0-9015-a139cf163fa5,Westminster Hall
uk_21_08062016,https://www.parliamentlive.tv/Event/Index/362ea88a-2a86-45d1-8afb-943e795a3fd3,House of Commons
uk_22_08062016,https://www.parliamentlive.tv/Event/Index/99b0d6fc-f12d-4f3a-8f1f-e8294a7cc964,Westminster Hall
uk_23_07062016,https://www.parliamentlive.tv/Event/Index/367843cd-0558-47bd-a928-2980b3a29790,Westminster Hall
uk_24_07062016,https://www.parliamentlive.tv/Event/Index/102bac9f-ce3a-493a-82a7-0f2853659c64,House of Commons
uk_25_07062016,https://www.parliamentlive.tv/Event/Index/44a0dbe4-066d-4f1b-a100-d01ee81cfbde,Westminster Hall
uk_26_06062016,https://www.parliamentlive.tv/Event/Index/be872a6a-721c-4dec-9a5b-0c136d4d1501,Westminster Hall
uk_27_06062016,https://www.parliamentlive.tv/Event/Index/1d156d04-8029-4969-948d-6df766cdcbde,House of Commons
uk_0_21072016,https://www.parliamentlive.tv/Event/Index/ac503051-c9da-46f4-9906-c9a3a9ccd6b2,Westminster Hall
uk_1_21072016,https://www.parliamentlive.tv/Event/Index/b4a6b3fd-eef8-4349-b2a2-b2afac0882a6,House of Commons
uk_2_20072016,https://www.parliamentlive.tv/Event/Index/a81c4d17-83d0-4bf3-8809-be364491f14f,Westminster Hall
uk_3_20072016,https://www.parliamentlive.tv/Event/Index/eab066a6-b66d-48a5-ab48-21aeeb7400db,House of Commons
uk_4_20072016,https://www.parliamentlive.tv/Event/Index/d58a6611-73cb-4fdd-a2b4-2c253229a0c3,Westminster Hall
uk_5_19072016,https://www.parliamentlive.tv/Event/Index/6af577a4-ef9c-44e9-a5d8-e886d515408e,Westminster Hall
uk_6_19072016,https://www.parliamentlive.tv/Event/Index/4d8d2fad-4a37-4e0f-876f-4d1eea097300,House of Commons
uk_7_19072016,https://www.parliamentlive.tv/Event/Index/0f03b63e-c882-4ba4-b23e-53cd10e2a7b0,Westminster Hall
uk_8_18072016,https://www.parliamentlive.tv/Event/Index/9bac2dbf-f634-4134-ab34-5e4aab8a6cb7,Westminster Hall
uk_9_18072016,https://www.parliamentlive.tv/Event/Index/b1c546fa-3dbb-472a-8bee-d463ed8f5a6d,House of Commons
uk_10_14072016,https://www.parliamentlive.tv/Event/Index/26a69c37-7f14-4acd-b63e-5f30665b78a7,Westminster Hall
uk_11_14072016,https://www.parliamentlive.tv/Event/Index/429e4efd-d7ac-45ce-9830-8acc6213577a,House of Commons
uk_12_13072016,https://www.parliamentlive.tv/Event/Index/62ce4633-66e8-4bb4-87a2-c7f99aafbf68,Westminster Hall
uk_13_13072016,https://www.parliamentlive.tv/Event/Index/9d3aa2fb-c07c-467c-9112-d05b68d3d233,House of Commons
uk_14_13072016,https://www.parliamentlive.tv/Event/Index/3249a80c-3744-4d89-bfef-fd68ac072ecc,Westminster Hall
uk_15_12072016,https://www.parliamentlive.tv/Event/Index/16009e1d-0085-4533-931c-a7ca6eecca12,Westminster Hall
uk_16_12072016,https://www.parliamentlive.tv/Event/Index/0e05ba9b-f0d5-42d9-8068-d8d5f27b3673,House of Commons
uk_17_12072016,https://www.parliamentlive.tv/Event/Index/2cd4f5c9-3ca6-49f6-9442-26c9a0734398,Westminster Hall
uk_18_11072016,https://www.parliamentlive.tv/Event/Index/e487aaf6-6065-4c01-93f8-faffaa2fa33d,Westminster Hall
uk_19_11072016,https://www.parliamentlive.tv/Event/Index/bed98452-003b-456d-a8b5-9ff66aff8eaa,House of Commons
uk_20_07072016,https://www.parliamentlive.tv/Event/Index/072eaaaa-8a65-47ee-a9c5-5865fc4d1f5b,Westminster Hall
uk_21_07072016,https://www.parliamentlive.tv/Event/Index/e3f3f43d-ce2b-4941-bd7b-992e4c5945cb,House of Commons
uk_22_06072016,https://www.parliamentlive.tv/Event/Index/2f9c2cf1-d047-4586-a0ce-0a42558e98ed,Westminster Hall
