Date,Year,Month,Day,URL,Legislation
2005-11-24 00:00:00,2005,Novembris,24,https://www.saeima.lv/lv/transcripts/view/927,8
2005-12-01 00:00:00,2005,Decembris,1,https://www.saeima.lv/lv/transcripts/view/928,8
2005-12-08 00:00:00,2005,Decembris,8,https://www.saeima.lv/lv/transcripts/view/929,8
2005-12-15 00:00:00,2005,Decembris,15,https://www.saeima.lv/lv/transcripts/view/930,8
2005-12-22 00:00:00,2005,Decembris,22,https://www.saeima.lv/lv/transcripts/view/931,8
2004-01-15 00:00:00,2004,Janvāris,15,https://www.saeima.lv/lv/transcripts/view/826,8
2004-01-22 00:00:00,2004,Janvāris,22,https://www.saeima.lv/lv/transcripts/view/827,8
2004-01-29 00:00:00,2004,Janvāris,29,https://www.saeima.lv/lv/transcripts/view/828,8
2004-02-05 00:00:00,2004,Februāris,5,https://www.saeima.lv/lv/transcripts/view/829,8
2004-02-12 00:00:00,2004,Februāris,12,https://www.saeima.lv/lv/transcripts/view/830,8
2004-02-19 00:00:00,2004,Februāris,19,https://www.saeima.lv/lv/transcripts/view/831,8
2004-02-26 00:00:00,2004,Februāris,26,https://www.saeima.lv/lv/transcripts/view/832,8
2004-03-04 00:00:00,2004,Marts,4,https://www.saeima.lv/lv/transcripts/view/833,8
2004-03-04 00:00:00,2004,Marts,4,https://www.saeima.lv/lv/transcripts/view/834,8
2004-03-09 00:00:00,2004,Marts,9,https://www.saeima.lv/lv/transcripts/view/835,8
2004-03-11 00:00:00,2004,Marts,11,https://www.saeima.lv/lv/transcripts/view/836,8
2004-03-18 00:00:00,2004,Marts,18,https://www.saeima.lv/lv/transcripts/view/837,8
2004-03-24 00:00:00,2004,Marts,24,https://www.saeima.lv/lv/transcripts/view/838,8
2004-03-31 00:00:00,2004,Marts,31,https://www.saeima.lv/lv/transcripts/view/839,8
2004-04-02 00:00:00,2004,Aprīlis,2,https://www.saeima.lv/lv/transcripts/view/840,8
2004-04-07 00:00:00,2004,Aprīlis,7,https://www.saeima.lv/lv/transcripts/view/841,8
2004-04-22 00:00:00,2004,Aprīlis,22,https://www.saeima.lv/lv/transcripts/view/842,8
2004-04-29 00:00:00,2004,Aprīlis,29,https://www.saeima.lv/lv/transcripts/view/843,8
2004-05-04 00:00:00,2004,Maijs,4,https://www.saeima.lv/lv/transcripts/view/844,8
2004-05-06 00:00:00,2004,Maijs,6,https://www.saeima.lv/lv/transcripts/view/845,8
2004-05-13 00:00:00,2004,Maijs,13,https://www.saeima.lv/lv/transcripts/view/846,8
2004-05-19 00:00:00,2004,Maijs,19,https://www.saeima.lv/lv/transcripts/view/847,8
2004-05-20 00:00:00,2004,Maijs,20,https://www.saeima.lv/lv/transcripts/view/848,8
2004-05-27 00:00:00,2004,Maijs,27,https://www.saeima.lv/lv/transcripts/view/849,8
2004-06-02 00:00:00,2004,Jūnijs,2,https://www.saeima.lv/lv/transcripts/view/850,8
2004-06-03 00:00:00,2004,Jūnijs,3,https://www.saeima.lv/lv/transcripts/view/851,8
2004-06-09 00:00:00,2004,Jūnijs,9,https://www.saeima.lv/lv/transcripts/view/852,8
2004-06-10 00:00:00,2004,Jūnijs,10,https://www.saeima.lv/lv/transcripts/view/853,8
2004-06-17 00:00:00,2004,Jūnijs,17,https://www.saeima.lv/lv/transcripts/view/854,8
2004-07-21 00:00:00,2004,Jūlijs,21,https://www.saeima.lv/lv/transcripts/view/855,8
2004-08-12 00:00:00,2004,Augusts,12,https://www.saeima.lv/lv/transcripts/view/857,8
2004-08-12 00:00:00,2004,Augusts,12,https://www.saeima.lv/lv/transcripts/view/856,8
2004-08-26 00:00:00,2004,Augusts,26,https://www.saeima.lv/lv/transcripts/view/858,8
2004-09-02 00:00:00,2004,Septembris,2,https://www.saeima.lv/lv/transcripts/view/859,8
2004-09-09 00:00:00,2004,Septembris,9,https://www.saeima.lv/lv/transcripts/view/860,8
2004-09-16 00:00:00,2004,Septembris,16,https://www.saeima.lv/lv/transcripts/view/861,8
2004-09-23 00:00:00,2004,Septembris,23,https://www.saeima.lv/lv/transcripts/view/862,8
2004-09-30 00:00:00,2004,Septembris,30,https://www.saeima.lv/lv/transcripts/view/863,8
2004-10-06 00:00:00,2004,Oktobris,6,https://www.saeima.lv/lv/transcripts/view/864,8
2004-10-07 00:00:00,2004,Oktobris,7,https://www.saeima.lv/lv/transcripts/view/865,8
2004-10-14 00:00:00,2004,Oktobris,14,https://www.saeima.lv/lv/transcripts/view/866,8
2004-10-21 00:00:00,2004,Oktobris,21,https://www.saeima.lv/lv/transcripts/view/867,8
2004-10-28 00:00:00,2004,Oktobris,28,https://www.saeima.lv/lv/transcripts/view/868,8
2004-11-01 00:00:00,2004,Novembris,1,https://www.saeima.lv/lv/transcripts/view/869,8
2004-11-04 00:00:00,2004,Novembris,4,https://www.saeima.lv/lv/transcripts/view/870,8
2004-11-11 00:00:00,2004,Novembris,11,https://www.saeima.lv/lv/transcripts/view/871,8
2004-11-17 00:00:00,2004,Novembris,17,https://www.saeima.lv/lv/transcripts/view/872,8
2004-11-18 00:00:00,2004,Novembris,18,https://www.saeima.lv/lv/transcripts/view/873,8
2004-11-25 00:00:00,2004,Novembris,25,https://www.saeima.lv/lv/transcripts/view/874,8
2004-12-02 00:00:00,2004,Decembris,2,https://www.saeima.lv/lv/transcripts/view/876,8
2004-12-02 00:00:00,2004,Decembris,2,https://www.saeima.lv/lv/transcripts/view/875,8
2004-12-09 00:00:00,2004,Decembris,9,https://www.saeima.lv/lv/transcripts/view/877,8
2004-12-09 00:00:00,2004,Decembris,9,https://www.saeima.lv/lv/transcripts/view/878,8
2004-12-16 00:00:00,2004,Decembris,16,https://www.saeima.lv/lv/transcripts/view/879,8
2004-12-16 00:00:00,2004,Decembris,16,https://www.saeima.lv/lv/transcripts/view/880,8
2004-12-20 00:00:00,2004,Decembris,20,https://www.saeima.lv/lv/transcripts/view/882,8
2004-12-20 00:00:00,2004,Decembris,20,https://www.saeima.lv/lv/transcripts/view/881,8
2004-12-22 00:00:00,2004,Decembris,22,https://www.saeima.lv/lv/transcripts/view/883,8
2004-12-22 00:00:00,2004,Decembris,22,https://www.saeima.lv/lv/transcripts/view/884,8
2003-01-16 00:00:00,2003,Janvāris,16,https://www.saeima.lv/lv/transcripts/view/773,8
2003-01-23 00:00:00,2003,Janvāris,23,https://www.saeima.lv/lv/transcripts/view/774,8
2003-01-30 00:00:00,2003,Janvāris,30,https://www.saeima.lv/lv/transcripts/view/775,8
2003-02-06 00:00:00,2003,Februāris,6,https://www.saeima.lv/lv/transcripts/view/776,8
2003-02-13 00:00:00,2003,Februāris,13,https://www.saeima.lv/lv/transcripts/view/777,8
2003-02-20 00:00:00,2003,Februāris,20,https://www.saeima.lv/lv/transcripts/view/778,8
2003-02-27 00:00:00,2003,Februāris,27,https://www.saeima.lv/lv/transcripts/view/779,8
2003-02-28 00:00:00,2003,Februāris,28,https://www.saeima.lv/lv/transcripts/view/780,8
2003-02-28 00:00:00,2003,Februāris,28,https://www.saeima.lv/lv/transcripts/view/781,8
2003-03-06 00:00:00,2003,Marts,6,https://www.saeima.lv/lv/transcripts/view/782,8
2003-03-13 00:00:00,2003,Marts,13,https://www.saeima.lv/lv/transcripts/view/783,8
2003-03-19 00:00:00,2003,Marts,19,https://www.saeima.lv/lv/transcripts/view/784,8
2003-03-20 00:00:00,2003,Marts,20,https://www.saeima.lv/lv/transcripts/view/785,8
2003-03-27 00:00:00,2003,Marts,27,https://www.saeima.lv/lv/transcripts/view/786,8
2003-04-03 00:00:00,2003,Aprīlis,3,https://www.saeima.lv/lv/transcripts/view/787,8
2003-04-10 00:00:00,2003,Aprīlis,10,https://www.saeima.lv/lv/transcripts/view/788,8
2003-04-16 00:00:00,2003,Aprīlis,16,https://www.saeima.lv/lv/transcripts/view/789,8
2003-05-02 00:00:00,2003,Maijs,2,https://www.saeima.lv/lv/transcripts/view/790,8
2003-05-04 00:00:00,2003,Maijs,4,https://www.saeima.lv/lv/transcripts/view/791,8
2003-05-08 00:00:00,2003,Maijs,8,https://www.saeima.lv/lv/transcripts/view/792,8
2003-05-15 00:00:00,2003,Maijs,15,https://www.saeima.lv/lv/transcripts/view/793,8
2003-05-22 00:00:00,2003,Maijs,22,https://www.saeima.lv/lv/transcripts/view/794,8
2003-05-29 00:00:00,2003,Maijs,29,https://www.saeima.lv/lv/transcripts/view/797,8
2003-05-29 00:00:00,2003,Maijs,29,https://www.saeima.lv/lv/transcripts/view/796,8
2003-05-29 00:00:00,2003,Maijs,29,https://www.saeima.lv/lv/transcripts/view/795,8
2003-06-05 00:00:00,2003,Jūnijs,5,https://www.saeima.lv/lv/transcripts/view/798,8
2003-06-12 00:00:00,2003,Jūnijs,12,https://www.saeima.lv/lv/transcripts/view/799,8
2003-06-19 00:00:00,2003,Jūnijs,19,https://www.saeima.lv/lv/transcripts/view/800,8
2003-06-20 00:00:00,2003,Jūnijs,20,https://www.saeima.lv/lv/transcripts/view/801,8
2003-07-08 00:00:00,2003,Jūlijs,8,https://www.saeima.lv/lv/transcripts/view/804,8
2003-07-08 00:00:00,2003,Jūlijs,8,https://www.saeima.lv/lv/transcripts/view/803,8
2003-07-08 00:00:00,2003,Jūlijs,8,https://www.saeima.lv/lv/transcripts/view/802,8
2003-09-04 00:00:00,2003,Septembris,4,https://www.saeima.lv/lv/transcripts/view/805,8
2003-09-10 00:00:00,2003,Septembris,10,https://www.saeima.lv/lv/transcripts/view/806,8
2003-09-11 00:00:00,2003,Septembris,11,https://www.saeima.lv/lv/transcripts/view/807,8
2003-09-18 00:00:00,2003,Septembris,18,https://www.saeima.lv/lv/transcripts/view/808,8
2003-09-25 00:00:00,2003,Septembris,25,https://www.saeima.lv/lv/transcripts/view/809,8
2003-10-02 00:00:00,2003,Oktobris,2,https://www.saeima.lv/lv/transcripts/view/810,8
2003-10-08 00:00:00,2003,Oktobris,8,https://www.saeima.lv/lv/transcripts/view/811,8
2003-10-09 00:00:00,2003,Oktobris,9,https://www.saeima.lv/lv/transcripts/view/812,8
2003-10-09 00:00:00,2003,Oktobris,9,https://www.saeima.lv/lv/transcripts/view/813,8
2003-10-15 00:00:00,2003,Oktobris,15,https://www.saeima.lv/lv/transcripts/view/814,8
2003-10-16 00:00:00,2003,Oktobris,16,https://www.saeima.lv/lv/transcripts/view/815,8
2003-10-23 00:00:00,2003,Oktobris,23,https://www.saeima.lv/lv/transcripts/view/816,8
2003-10-30 00:00:00,2003,Oktobris,30,https://www.saeima.lv/lv/transcripts/view/817,8
2003-11-06 00:00:00,2003,Novembris,6,https://www.saeima.lv/lv/transcripts/view/818,8
2003-11-13 00:00:00,2003,Novembris,13,https://www.saeima.lv/lv/transcripts/view/819,8
2003-11-18 00:00:00,2003,Novembris,18,https://www.saeima.lv/lv/transcripts/view/820,8
2003-11-20 00:00:00,2003,Novembris,20,https://www.saeima.lv/lv/transcripts/view/821,8
2003-11-26 00:00:00,2003,Novembris,26,https://www.saeima.lv/lv/transcripts/view/822,8
2003-12-04 00:00:00,2003,Decembris,4,https://www.saeima.lv/lv/transcripts/view/823,8
2003-12-11 00:00:00,2003,Decembris,11,https://www.saeima.lv/lv/transcripts/view/824,8
2003-12-18 00:00:00,2003,Decembris,18,https://www.saeima.lv/lv/transcripts/view/825,8
2002-11-05 00:00:00,2002,Novembris,5,https://www.saeima.lv/lv/transcripts/view/757,8
2002-11-05 00:00:00,2002,Novembris,5,https://www.saeima.lv/lv/transcripts/view/758,8
2002-11-07 00:00:00,2002,Novembris,7,https://www.saeima.lv/lv/transcripts/view/759,8
2002-11-07 00:00:00,2002,Novembris,7,https://www.saeima.lv/lv/transcripts/view/764,8
2002-11-11 00:00:00,2002,Novembris,11,https://www.saeima.lv/lv/transcripts/view/760,8
2002-11-11 00:00:00,2002,Novembris,11,https://www.saeima.lv/lv/transcripts/view/765,8
2002-11-14 00:00:00,2002,Novembris,14,https://www.saeima.lv/lv/transcripts/view/761,8
2002-11-14 00:00:00,2002,Novembris,14,https://www.saeima.lv/lv/transcripts/view/766,8
2002-11-18 00:00:00,2002,Novembris,18,https://www.saeima.lv/lv/transcripts/view/767,8
2002-11-21 00:00:00,2002,Novembris,21,https://www.saeima.lv/lv/transcripts/view/768,8
2002-12-05 00:00:00,2002,Decembris,5,https://www.saeima.lv/lv/transcripts/view/770,8
2002-12-12 00:00:00,2002,Decembris,12,https://www.saeima.lv/lv/transcripts/view/771,8
2002-12-19 00:00:00,2002,Decembris,19,https://www.saeima.lv/lv/transcripts/view/772,8
2010-01-14 00:00:00,2010,Janvāris,14,https://www.saeima.lv/lv/transcripts/view/1762,9
2010-01-21 00:00:00,2010,Janvāris,21,https://www.saeima.lv/lv/transcripts/view/1763,9
2010-01-21 00:00:00,2010,Janvāris,21,https://www.saeima.lv/lv/transcripts/view/1764,9
2010-01-21 00:00:00,2010,Janvāris,21,https://www.saeima.lv/lv/transcripts/view/1765,9
2010-01-28 00:00:00,2010,Janvāris,28,https://www.saeima.lv/lv/transcripts/view/1766,9
2010-02-04 00:00:00,2010,Februāris,4,https://www.saeima.lv/lv/transcripts/view/1767,9
2010-02-11 00:00:00,2010,Februāris,11,https://www.saeima.lv/lv/transcripts/view/1768,9
2010-02-18 00:00:00,2010,Februāris,18,https://www.saeima.lv/lv/transcripts/view/1769,9
2010-02-25 00:00:00,2010,Februāris,25,https://www.saeima.lv/lv/transcripts/view/1770,9
2010-03-04 00:00:00,2010,Marts,4,https://www.saeima.lv/lv/transcripts/view/1771,9
2010-03-11 00:00:00,2010,Marts,11,https://www.saeima.lv/lv/transcripts/view/1772,9
2010-03-11 00:00:00,2010,Marts,11,https://www.saeima.lv/lv/transcripts/view/1773,9
2010-03-18 00:00:00,2010,Marts,18,https://www.saeima.lv/lv/transcripts/view/1774,9
2010-03-25 00:00:00,2010,Marts,25,https://www.saeima.lv/lv/transcripts/view/1775,9
2010-03-31 00:00:00,2010,Marts,31,https://www.saeima.lv/lv/transcripts/view/1776,9
2010-04-15 00:00:00,2010,Aprīlis,15,https://www.saeima.lv/lv/transcripts/view/1777,9
2010-04-22 00:00:00,2010,Aprīlis,22,https://www.saeima.lv/lv/transcripts/view/1778,9
2010-04-29 00:00:00,2010,Aprīlis,29,https://www.saeima.lv/lv/transcripts/view/1779,9
2010-05-04 00:00:00,2010,Maijs,4,https://www.saeima.lv/lv/transcripts/view/1780,9
2010-05-06 00:00:00,2010,Maijs,6,https://www.saeima.lv/lv/transcripts/view/1781,9
2010-05-13 00:00:00,2010,Maijs,13,https://www.saeima.lv/lv/transcripts/view/1782,9
2010-05-20 00:00:00,2010,Maijs,20,https://www.saeima.lv/lv/transcripts/view/1783,9
2010-05-27 00:00:00,2010,Maijs,27,https://www.saeima.lv/lv/transcripts/view/1784,9
2010-06-03 00:00:00,2010,Jūnijs,3,https://www.saeima.lv/lv/transcripts/view/1785,9
2010-06-10 00:00:00,2010,Jūnijs,10,https://www.saeima.lv/lv/transcripts/view/1786,9
2010-06-16 00:00:00,2010,Jūnijs,16,https://www.saeima.lv/lv/transcripts/view/1787,9
2010-06-17 00:00:00,2010,Jūnijs,17,https://www.saeima.lv/lv/transcripts/view/1788,9
2010-06-28 00:00:00,2010,Jūnijs,28,https://www.saeima.lv/lv/transcripts/view/1789,9
2010-07-12 00:00:00,2010,Jūlijs,12,https://www.saeima.lv/lv/transcripts/view/1790,9
2010-07-12 00:00:00,2010,Jūlijs,12,https://www.saeima.lv/lv/transcripts/view/1791,9
2010-07-12 00:00:00,2010,Jūlijs,12,https://www.saeima.lv/lv/transcripts/view/1792,9
2010-07-26 00:00:00,2010,Jūlijs,26,https://www.saeima.lv/lv/transcripts/view/1793,9
2010-07-26 00:00:00,2010,Jūlijs,26,https://www.saeima.lv/lv/transcripts/view/1794,9
2010-07-26 00:00:00,2010,Jūlijs,26,https://www.saeima.lv/lv/transcripts/view/1795,9
2010-08-09 00:00:00,2010,Augusts,9,https://www.saeima.lv/lv/transcripts/view/1796,9
2010-08-16 00:00:00,2010,Augusts,16,https://www.saeima.lv/lv/transcripts/view/1797,9
2010-08-16 00:00:00,2010,Augusts,16,https://www.saeima.lv/lv/transcripts/view/1798,9
2010-08-16 00:00:00,2010,Augusts,16,https://www.saeima.lv/lv/transcripts/view/1799,9
2010-08-25 00:00:00,2010,Augusts,25,https://www.saeima.lv/lv/transcripts/view/1800,9
2010-08-25 00:00:00,2010,Augusts,25,https://www.saeima.lv/lv/transcripts/view/1801,9
2010-09-02 00:00:00,2010,Septembris,2,https://www.saeima.lv/lv/transcripts/view/1802,9
2010-09-09 00:00:00,2010,Septembris,9,https://www.saeima.lv/lv/transcripts/view/1803,9
2010-09-16 00:00:00,2010,Septembris,16,https://www.saeima.lv/lv/transcripts/view/1804,9
2010-09-23 00:00:00,2010,Septembris,23,https://www.saeima.lv/lv/transcripts/view/1805,9
2010-09-30 00:00:00,2010,Septembris,30,https://www.saeima.lv/lv/transcripts/view/1806,9
2010-10-07 00:00:00,2010,Oktobris,7,https://www.saeima.lv/lv/transcripts/view/1807,9
2010-10-14 00:00:00,2010,Oktobris,14,https://www.saeima.lv/lv/transcripts/view/1808,9
2010-10-21 00:00:00,2010,Oktobris,21,https://www.saeima.lv/lv/transcripts/view/1809,9
2010-10-28 00:00:00,2010,Oktobris,28,https://www.saeima.lv/lv/transcripts/view/1810,9
2009-01-15 00:00:00,2009,Janvāris,15,https://www.saeima.lv/lv/transcripts/view/1699,9
2009-01-22 00:00:00,2009,Janvāris,22,https://www.saeima.lv/lv/transcripts/view/1700,9
2009-01-29 00:00:00,2009,Janvāris,29,https://www.saeima.lv/lv/transcripts/view/1701,9
2009-01-29 00:00:00,2009,Janvāris,29,https://www.saeima.lv/lv/transcripts/view/1702,9
2009-02-04 00:00:00,2009,Februāris,4,https://www.saeima.lv/lv/transcripts/view/1703,9
2009-02-04 00:00:00,2009,Februāris,4,https://www.saeima.lv/lv/transcripts/view/1704,9
2009-02-05 00:00:00,2009,Februāris,5,https://www.saeima.lv/lv/transcripts/view/1705,9
2009-02-12 00:00:00,2009,Februāris,12,https://www.saeima.lv/lv/transcripts/view/1706,9
2009-02-19 00:00:00,2009,Februāris,19,https://www.saeima.lv/lv/transcripts/view/1707,9
2009-02-26 00:00:00,2009,Februāris,26,https://www.saeima.lv/lv/transcripts/view/1708,9
2009-03-05 00:00:00,2009,Marts,5,https://www.saeima.lv/lv/transcripts/view/1709,9
2009-03-12 00:00:00,2009,Marts,12,https://www.saeima.lv/lv/transcripts/view/1710,9
2009-03-12 00:00:00,2009,Marts,12,https://www.saeima.lv/lv/transcripts/view/1711,9
2009-03-19 00:00:00,2009,Marts,19,https://www.saeima.lv/lv/transcripts/view/1712,9
2009-03-26 00:00:00,2009,Marts,26,https://www.saeima.lv/lv/transcripts/view/1713,9
2009-04-02 00:00:00,2009,Aprīlis,2,https://www.saeima.lv/lv/transcripts/view/1714,9
2009-04-08 00:00:00,2009,Aprīlis,8,https://www.saeima.lv/lv/transcripts/view/1715,9
2009-04-23 00:00:00,2009,Aprīlis,23,https://www.saeima.lv/lv/transcripts/view/1716,9
2009-04-30 00:00:00,2009,Aprīlis,30,https://www.saeima.lv/lv/transcripts/view/1717,9
2009-05-04 00:00:00,2009,Maijs,4,https://www.saeima.lv/lv/transcripts/view/1718,9
2009-05-04 00:00:00,2009,Maijs,4,https://www.saeima.lv/lv/transcripts/view/1719,9
2009-05-07 00:00:00,2009,Maijs,7,https://www.saeima.lv/lv/transcripts/view/1720,9
2009-05-14 00:00:00,2009,Maijs,14,https://www.saeima.lv/lv/transcripts/view/1721,9
2009-05-21 00:00:00,2009,Maijs,21,https://www.saeima.lv/lv/transcripts/view/1722,9
2009-05-28 00:00:00,2009,Maijs,28,https://www.saeima.lv/lv/transcripts/view/1723,9
2009-06-04 00:00:00,2009,Jūnijs,4,https://www.saeima.lv/lv/transcripts/view/1724,9
2009-06-04 00:00:00,2009,Jūnijs,4,https://www.saeima.lv/lv/transcripts/view/1725,9
2009-06-04 00:00:00,2009,Jūnijs,4,https://www.saeima.lv/lv/transcripts/view/1726,9
2009-06-11 00:00:00,2009,Jūnijs,11,https://www.saeima.lv/lv/transcripts/view/1727,9
2009-06-12 00:00:00,2009,Jūnijs,12,https://www.saeima.lv/lv/transcripts/view/1728,9
2009-06-15 00:00:00,2009,Jūnijs,15,https://www.saeima.lv/lv/transcripts/view/1729,9
2009-06-16 00:00:00,2009,Jūnijs,16,https://www.saeima.lv/lv/transcripts/view/1731,9
2009-06-16 00:00:00,2009,Jūnijs,16,https://www.saeima.lv/lv/transcripts/view/1730,9
2009-06-18 00:00:00,2009,Jūnijs,18,https://www.saeima.lv/lv/transcripts/view/1732,9
2009-06-29 00:00:00,2009,Jūnijs,29,https://www.saeima.lv/lv/transcripts/view/1733,9
2009-07-16 00:00:00,2009,Jūlijs,16,https://www.saeima.lv/lv/transcripts/view/1735,9
2009-07-16 00:00:00,2009,Jūlijs,16,https://www.saeima.lv/lv/transcripts/view/1736,9
2009-08-20 00:00:00,2009,Augusts,20,https://www.saeima.lv/lv/transcripts/view/1737,9
2009-08-27 00:00:00,2009,Augusts,27,https://www.saeima.lv/lv/transcripts/view/1738,9
2009-08-27 00:00:00,2009,Augusts,27,https://www.saeima.lv/lv/transcripts/view/1739,9
2009-09-03 00:00:00,2009,Septembris,3,https://www.saeima.lv/lv/transcripts/view/1740,9
2009-09-09 00:00:00,2009,Septembris,9,https://www.saeima.lv/lv/transcripts/view/1741,9
2009-09-10 00:00:00,2009,Septembris,10,https://www.saeima.lv/lv/transcripts/view/1742,9
2009-09-17 00:00:00,2009,Septembris,17,https://www.saeima.lv/lv/transcripts/view/1743,9
2009-09-24 00:00:00,2009,Septembris,24,https://www.saeima.lv/lv/transcripts/view/1744,9
2009-10-01 00:00:00,2009,Oktobris,1,https://www.saeima.lv/lv/transcripts/view/1745,9
2009-10-08 00:00:00,2009,Oktobris,8,https://www.saeima.lv/lv/transcripts/view/1746,9
2009-10-15 00:00:00,2009,Oktobris,15,https://www.saeima.lv/lv/transcripts/view/1747,9
2009-10-22 00:00:00,2009,Oktobris,22,https://www.saeima.lv/lv/transcripts/view/1748,9
2009-10-29 00:00:00,2009,Oktobris,29,https://www.saeima.lv/lv/transcripts/view/1749,9
2009-11-03 00:00:00,2009,Novembris,3,https://www.saeima.lv/lv/transcripts/view/1750,9
2009-11-05 00:00:00,2009,Novembris,5,https://www.saeima.lv/lv/transcripts/view/1752,9
2009-11-05 00:00:00,2009,Novembris,5,https://www.saeima.lv/lv/transcripts/view/1751,9
2009-11-12 00:00:00,2009,Novembris,12,https://www.saeima.lv/lv/transcripts/view/1753,9
2009-11-12 00:00:00,2009,Novembris,12,https://www.saeima.lv/lv/transcripts/view/1754,9
2009-11-18 00:00:00,2009,Novembris,18,https://www.saeima.lv/lv/transcripts/view/1755,9
2009-11-19 00:00:00,2009,Novembris,19,https://www.saeima.lv/lv/transcripts/view/1756,9
2009-11-26 00:00:00,2009,Novembris,26,https://www.saeima.lv/lv/transcripts/view/1757,9
2009-12-01 00:00:00,2009,Decembris,1,https://www.saeima.lv/lv/transcripts/view/1758,9
2009-12-03 00:00:00,2009,Decembris,3,https://www.saeima.lv/lv/transcripts/view/1759,9
2009-12-10 00:00:00,2009,Decembris,10,https://www.saeima.lv/lv/transcripts/view/1760,9
2009-12-17 00:00:00,2009,Decembris,17,https://www.saeima.lv/lv/transcripts/view/1761,9
2008-01-17 00:00:00,2008,Janvāris,17,https://www.saeima.lv/lv/transcripts/view/1637,9
2008-01-24 00:00:00,2008,Janvāris,24,https://www.saeima.lv/lv/transcripts/view/1638,9
2008-01-31 00:00:00,2008,Janvāris,31,https://www.saeima.lv/lv/transcripts/view/1639,9
2008-02-07 00:00:00,2008,Februāris,7,https://www.saeima.lv/lv/transcripts/view/1640,9
2008-02-14 00:00:00,2008,Februāris,14,https://www.saeima.lv/lv/transcripts/view/1641,9
2008-02-21 00:00:00,2008,Februāris,21,https://www.saeima.lv/lv/transcripts/view/1642,9
2008-02-28 00:00:00,2008,Februāris,28,https://www.saeima.lv/lv/transcripts/view/1643,9
2008-03-06 00:00:00,2008,Marts,6,https://www.saeima.lv/lv/transcripts/view/1644,9
2008-03-13 00:00:00,2008,Marts,13,https://www.saeima.lv/lv/transcripts/view/1645,9
2008-04-03 00:00:00,2008,Aprīlis,3,https://www.saeima.lv/lv/transcripts/view/1646,9
2008-04-09 00:00:00,2008,Aprīlis,9,https://www.saeima.lv/lv/transcripts/view/1647,9
2008-04-10 00:00:00,2008,Aprīlis,10,https://www.saeima.lv/lv/transcripts/view/1648,9
2008-04-17 00:00:00,2008,Aprīlis,17,https://www.saeima.lv/lv/transcripts/view/1649,9
2008-04-24 00:00:00,2008,Aprīlis,24,https://www.saeima.lv/lv/transcripts/view/1650,9
2008-05-04 00:00:00,2008,Maijs,4,https://www.saeima.lv/lv/transcripts/view/1651,9
2008-05-08 00:00:00,2008,Maijs,8,https://www.saeima.lv/lv/transcripts/view/1652,9
2008-05-15 00:00:00,2008,Maijs,15,https://www.saeima.lv/lv/transcripts/view/1653,9
2008-05-22 00:00:00,2008,Maijs,22,https://www.saeima.lv/lv/transcripts/view/1654,9
2008-05-22 00:00:00,2008,Maijs,22,https://www.saeima.lv/lv/transcripts/view/1655,9
2008-05-29 00:00:00,2008,Maijs,29,https://www.saeima.lv/lv/transcripts/view/1656,9
2008-06-04 00:00:00,2008,Jūnijs,4,https://www.saeima.lv/lv/transcripts/view/1658,9
2008-06-04 00:00:00,2008,Jūnijs,4,https://www.saeima.lv/lv/transcripts/view/1657,9
2008-06-05 00:00:00,2008,Jūnijs,5,https://www.saeima.lv/lv/transcripts/view/1659,9
2008-06-11 00:00:00,2008,Jūnijs,11,https://www.saeima.lv/lv/transcripts/view/1660,9
2008-06-12 00:00:00,2008,Jūnijs,12,https://www.saeima.lv/lv/transcripts/view/1661,9
2008-06-19 00:00:00,2008,Jūnijs,19,https://www.saeima.lv/lv/transcripts/view/1662,9
2008-06-29 00:00:00,2008,Jūnijs,29,https://www.saeima.lv/lv/transcripts/view/1665,9
2008-06-29 00:00:00,2008,Jūnijs,29,https://www.saeima.lv/lv/transcripts/view/1664,9
2008-06-29 00:00:00,2008,Jūnijs,29,https://www.saeima.lv/lv/transcripts/view/1663,9
2008-07-03 00:00:00,2008,Jūlijs,3,https://www.saeima.lv/lv/transcripts/view/1666,9
2008-07-03 00:00:00,2008,Jūlijs,3,https://www.saeima.lv/lv/transcripts/view/1667,9
2008-07-10 00:00:00,2008,Jūlijs,10,https://www.saeima.lv/lv/transcripts/view/1668,9
2008-07-15 00:00:00,2008,Jūlijs,15,https://www.saeima.lv/lv/transcripts/view/1672,9
2008-07-15 00:00:00,2008,Jūlijs,15,https://www.saeima.lv/lv/transcripts/view/1671,9
2008-07-15 00:00:00,2008,Jūlijs,15,https://www.saeima.lv/lv/transcripts/view/1670,9
2008-07-15 00:00:00,2008,Jūlijs,15,https://www.saeima.lv/lv/transcripts/view/1669,9
2008-07-17 00:00:00,2008,Jūlijs,17,https://www.saeima.lv/lv/transcripts/view/1673,9
2008-07-17 00:00:00,2008,Jūlijs,17,https://www.saeima.lv/lv/transcripts/view/1674,9
2008-08-06 00:00:00,2008,Augusts,6,https://www.saeima.lv/lv/transcripts/view/1675,9
2008-08-06 00:00:00,2008,Augusts,6,https://www.saeima.lv/lv/transcripts/view/1676,9
2008-08-14 00:00:00,2008,Augusts,14,https://www.saeima.lv/lv/transcripts/view/1678,9
2008-08-14 00:00:00,2008,Augusts,14,https://www.saeima.lv/lv/transcripts/view/1677,9
2008-09-11 00:00:00,2008,Septembris,11,https://www.saeima.lv/lv/transcripts/view/1679,9
