date,sitting_number,html_link,pdf_link,month,legislation,year
Giovedì 30 Maggio 2013,31,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=702511,https://www.senato.it/service/PDF/PDFServer/BGT/702511.pdf,Maggio,17,2013
Mercoledì 29 Maggio 2013,30,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=702428,https://www.senato.it/service/PDF/PDFServer/BGT/702428.pdf,Maggio,17,2013
Martedì 28 Maggio 2013,29,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=702242,https://www.senato.it/service/PDF/PDFServer/BGT/702242.pdf,Maggio,17,2013
Giovedì 23 Maggio 2013,28,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700919,https://www.senato.it/service/PDF/PDFServer/BGT/700919.pdf,Maggio,17,2013
Mercoledì 22 Maggio 2013,26,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700786,https://www.senato.it/service/PDF/PDFServer/BGT/700786.pdf,Maggio,17,2013
Mercoledì 22 Maggio 2013,27,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700808,https://www.senato.it/service/PDF/PDFServer/BGT/700808.pdf,Maggio,17,2013
Martedì 21 Maggio 2013,24,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700314,https://www.senato.it/service/PDF/PDFServer/BGT/700314.pdf,Maggio,17,2013
Martedì 21 Maggio 2013,25,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700739,https://www.senato.it/service/PDF/PDFServer/BGT/700739.pdf,Maggio,17,2013
Giovedì 16 Maggio 2013,23,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700058,https://www.senato.it/service/PDF/PDFServer/BGT/700058.pdf,Maggio,17,2013
Mercoledì 15 Maggio 2013,22,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=700031,https://www.senato.it/service/PDF/PDFServer/BGT/700031.pdf,Maggio,17,2013
Martedì 14 Maggio 2013,21,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699922,https://www.senato.it/service/PDF/PDFServer/BGT/699922.pdf,Maggio,17,2013
Mercoledì 08 Maggio 2013,20,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699702,https://www.senato.it/service/PDF/PDFServer/BGT/699702.pdf,Maggio,17,2013
Martedì 07 Maggio 2013,19,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699615,https://www.senato.it/service/PDF/PDFServer/BGT/699615.pdf,Maggio,17,2013
Lunedì 06 Maggio 2013,18,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699575,https://www.senato.it/service/PDF/PDFServer/BGT/699575.pdf,Maggio,17,2013
Martedì 30 Aprile 2013,17,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699488,https://www.senato.it/service/PDF/PDFServer/BGT/699488.pdf,Aprile,17,2013
Lunedì 29 Aprile 2013,16,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699429,https://www.senato.it/service/PDF/PDFServer/BGT/699429.pdf,Aprile,17,2013
Mercoledì 24 Aprile 2013,15,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699372,https://www.senato.it/service/PDF/PDFServer/BGT/699372.pdf,Aprile,17,2013
Mercoledì 17 Aprile 2013,14,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=699000,https://www.senato.it/service/PDF/PDFServer/BGT/699000.pdf,Aprile,17,2013
Martedì 16 Aprile 2013,13,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698988,https://www.senato.it/service/PDF/PDFServer/BGT/698988.pdf,Aprile,17,2013
Mercoledì 10 Aprile 2013,11,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698834,https://www.senato.it/service/PDF/PDFServer/BGT/698834.pdf,Aprile,17,2013
Mercoledì 10 Aprile 2013,12,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698848,https://www.senato.it/service/PDF/PDFServer/BGT/698848.pdf,Aprile,17,2013
Martedì 09 Aprile 2013,10,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698744,https://www.senato.it/service/PDF/PDFServer/BGT/698744.pdf,Aprile,17,2013
Mercoledì 03 Aprile 2013,8,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698447,https://www.senato.it/service/PDF/PDFServer/BGT/698447.pdf,Aprile,17,2013
Mercoledì 03 Aprile 2013,9,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698461,https://www.senato.it/service/PDF/PDFServer/BGT/698461.pdf,Aprile,17,2013
Martedì 02 Aprile 2013,7,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698444,https://www.senato.it/service/PDF/PDFServer/BGT/698444.pdf,Aprile,17,2013
Mercoledì 27 Marzo 2013,6,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698406,https://www.senato.it/service/PDF/PDFServer/BGT/698406.pdf,Marzo,17,2013
Martedì 26 Marzo 2013,5,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698387,https://www.senato.it/service/PDF/PDFServer/BGT/698387.pdf,Marzo,17,2013
Lunedì 25 Marzo 2013,4,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698368,https://www.senato.it/service/PDF/PDFServer/BGT/698368.pdf,Marzo,17,2013
Giovedì 21 Marzo 2013,3,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698330,https://www.senato.it/service/PDF/PDFServer/BGT/698330.pdf,Marzo,17,2013
Sabato 16 Marzo 2013,2,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698258,https://www.senato.it/service/PDF/PDFServer/BGT/698258.pdf,Marzo,17,2013
Venerdì 15 Marzo 2013,1,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=698190,https://www.senato.it/service/PDF/PDFServer/BGT/698190.pdf,Marzo,17,2013
Venerdì 19 Dicembre 2014,368,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=826201,https://www.senato.it/service/PDF/PDFServer/BGT/826201.pdf,Dicembre,17,2014
Giovedì 18 Dicembre 2014,367,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=823873,https://www.senato.it/service/PDF/PDFServer/BGT/823873.pdf,Dicembre,17,2014
Martedì 16 Dicembre 2014,366,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=822608,https://www.senato.it/service/PDF/PDFServer/BGT/822608.pdf,Dicembre,17,2014
Giovedì 04 Dicembre 2014,365,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=816000,https://www.senato.it/service/PDF/PDFServer/BGT/816000.pdf,Dicembre,17,2014
Mercoledì 03 Dicembre 2014,364,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=815133,https://www.senato.it/service/PDF/PDFServer/BGT/815133.pdf,Dicembre,17,2014
Martedì 02 Dicembre 2014,363,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=815076,https://www.senato.it/service/PDF/PDFServer/BGT/815076.pdf,Dicembre,17,2014
Giovedì 27 Novembre 2014,361,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=814654,https://www.senato.it/service/PDF/PDFServer/BGT/814654.pdf,Novembre,17,2014
Giovedì 27 Novembre 2014,362,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=814683,https://www.senato.it/service/PDF/PDFServer/BGT/814683.pdf,Novembre,17,2014
Mercoledì 26 Novembre 2014,359,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=814429,https://www.senato.it/service/PDF/PDFServer/BGT/814429.pdf,Novembre,17,2014
Mercoledì 26 Novembre 2014,360,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=814479,https://www.senato.it/service/PDF/PDFServer/BGT/814479.pdf,Novembre,17,2014
Martedì 25 Novembre 2014,358,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=814377,https://www.senato.it/service/PDF/PDFServer/BGT/814377.pdf,Novembre,17,2014
Giovedì 20 Novembre 2014,356,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813922,https://www.senato.it/service/PDF/PDFServer/BGT/813922.pdf,Novembre,17,2014
Giovedì 20 Novembre 2014,357,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813936,https://www.senato.it/service/PDF/PDFServer/BGT/813936.pdf,Novembre,17,2014
Mercoledì 19 Novembre 2014,354,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813830,https://www.senato.it/service/PDF/PDFServer/BGT/813830.pdf,Novembre,17,2014
Mercoledì 19 Novembre 2014,355,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813868,https://www.senato.it/service/PDF/PDFServer/BGT/813868.pdf,Novembre,17,2014
Martedì 18 Novembre 2014,353,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813644,https://www.senato.it/service/PDF/PDFServer/BGT/813644.pdf,Novembre,17,2014
Giovedì 13 Novembre 2014,351,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813491,https://www.senato.it/service/PDF/PDFServer/BGT/813491.pdf,Novembre,17,2014
Giovedì 13 Novembre 2014,352,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813519,https://www.senato.it/service/PDF/PDFServer/BGT/813519.pdf,Novembre,17,2014
Mercoledì 12 Novembre 2014,349,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813405,https://www.senato.it/service/PDF/PDFServer/BGT/813405.pdf,Novembre,17,2014
Mercoledì 12 Novembre 2014,350,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813454,https://www.senato.it/service/PDF/PDFServer/BGT/813454.pdf,Novembre,17,2014
Martedì 11 Novembre 2014,348,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813317,https://www.senato.it/service/PDF/PDFServer/BGT/813317.pdf,Novembre,17,2014
Mercoledì 05 Novembre 2014,346,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813038,https://www.senato.it/service/PDF/PDFServer/BGT/813038.pdf,Novembre,17,2014
Mercoledì 05 Novembre 2014,347,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=813077,https://www.senato.it/service/PDF/PDFServer/BGT/813077.pdf,Novembre,17,2014
Martedì 04 Novembre 2014,345,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=811887,https://www.senato.it/service/PDF/PDFServer/BGT/811887.pdf,Novembre,17,2014
Giovedì 30 Ottobre 2014,343,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=807535,https://www.senato.it/service/PDF/PDFServer/BGT/807535.pdf,Ottobre,17,2014
Giovedì 30 Ottobre 2014,344,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=807560,https://www.senato.it/service/PDF/PDFServer/BGT/807560.pdf,Ottobre,17,2014
Mercoledì 29 Ottobre 2014,341,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=807479,https://www.senato.it/service/PDF/PDFServer/BGT/807479.pdf,Ottobre,17,2014
Mercoledì 29 Ottobre 2014,342,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=807511,https://www.senato.it/service/PDF/PDFServer/BGT/807511.pdf,Ottobre,17,2014
Martedì 28 Ottobre 2014,340,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=806435,https://www.senato.it/service/PDF/PDFServer/BGT/806435.pdf,Ottobre,17,2014
Giovedì 23 Ottobre 2014,338,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=806282,https://www.senato.it/service/PDF/PDFServer/BGT/806282.pdf,Ottobre,17,2014
Giovedì 23 Ottobre 2014,339,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=806283,https://www.senato.it/service/PDF/PDFServer/BGT/806283.pdf,Ottobre,17,2014
Mercoledì 22 Ottobre 2014,336,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=806215,https://www.senato.it/service/PDF/PDFServer/BGT/806215.pdf,Ottobre,17,2014
Mercoledì 22 Ottobre 2014,337,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=806253,https://www.senato.it/service/PDF/PDFServer/BGT/806253.pdf,Ottobre,17,2014
Martedì 21 Ottobre 2014,334,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805745,https://www.senato.it/service/PDF/PDFServer/BGT/805745.pdf,Ottobre,17,2014
Martedì 21 Ottobre 2014,335,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805788,https://www.senato.it/service/PDF/PDFServer/BGT/805788.pdf,Ottobre,17,2014
Giovedì 16 Ottobre 2014,333,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805548,https://www.senato.it/service/PDF/PDFServer/BGT/805548.pdf,Ottobre,17,2014
Mercoledì 15 Ottobre 2014,331,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805091,https://www.senato.it/service/PDF/PDFServer/BGT/805091.pdf,Ottobre,17,2014
Mercoledì 15 Ottobre 2014,332,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805121,https://www.senato.it/service/PDF/PDFServer/BGT/805121.pdf,Ottobre,17,2014
Martedì 14 Ottobre 2014,330,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=805036,https://www.senato.it/service/PDF/PDFServer/BGT/805036.pdf,Ottobre,17,2014
Giovedì 09 Ottobre 2014,328,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804290,https://www.senato.it/service/PDF/PDFServer/BGT/804290.pdf,Ottobre,17,2014
Giovedì 09 Ottobre 2014,329,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804285,https://www.senato.it/service/PDF/PDFServer/BGT/804285.pdf,Ottobre,17,2014
Mercoledì 08 Ottobre 2014,326,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804214,https://www.senato.it/service/PDF/PDFServer/BGT/804214.pdf,Ottobre,17,2014
Mercoledì 08 Ottobre 2014,327,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804246,https://www.senato.it/service/PDF/PDFServer/BGT/804246.pdf,Ottobre,17,2014
Martedì 07 Ottobre 2014,324,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804076,https://www.senato.it/service/PDF/PDFServer/BGT/804076.pdf,Ottobre,17,2014
Martedì 07 Ottobre 2014,325,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804156,https://www.senato.it/service/PDF/PDFServer/BGT/804156.pdf,Ottobre,17,2014
Giovedì 02 Ottobre 2014,323,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=804017,https://www.senato.it/service/PDF/PDFServer/BGT/804017.pdf,Ottobre,17,2014
Mercoledì 01 Ottobre 2014,321,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=803935,https://www.senato.it/service/PDF/PDFServer/BGT/803935.pdf,Ottobre,17,2014
Mercoledì 01 Ottobre 2014,322,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=803976,https://www.senato.it/service/PDF/PDFServer/BGT/803976.pdf,Ottobre,17,2014
Martedì 30 Settembre 2014,320,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=803444,https://www.senato.it/service/PDF/PDFServer/BGT/803444.pdf,Settembre,17,2014
Giovedì 25 Settembre 2014,318,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=802256,https://www.senato.it/service/PDF/PDFServer/BGT/802256.pdf,Settembre,17,2014
Giovedì 25 Settembre 2014,319,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=802234,https://www.senato.it/service/PDF/PDFServer/BGT/802234.pdf,Settembre,17,2014
Mercoledì 24 Settembre 2014,316,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801898,https://www.senato.it/service/PDF/PDFServer/BGT/801898.pdf,Settembre,17,2014
Mercoledì 24 Settembre 2014,317,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=802037,https://www.senato.it/service/PDF/PDFServer/BGT/802037.pdf,Settembre,17,2014
Martedì 23 Settembre 2014,315,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801804,https://www.senato.it/service/PDF/PDFServer/BGT/801804.pdf,Settembre,17,2014
Giovedì 18 Settembre 2014,313,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801534,https://www.senato.it/service/PDF/PDFServer/BGT/801534.pdf,Settembre,17,2014
Giovedì 18 Settembre 2014,314,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801645,https://www.senato.it/service/PDF/PDFServer/BGT/801645.pdf,Settembre,17,2014
Mercoledì 17 Settembre 2014,312,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801507,https://www.senato.it/service/PDF/PDFServer/BGT/801507.pdf,Settembre,17,2014
Martedì 16 Settembre 2014,311,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801402,https://www.senato.it/service/PDF/PDFServer/BGT/801402.pdf,Settembre,17,2014
Giovedì 11 Settembre 2014,309,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801257,https://www.senato.it/service/PDF/PDFServer/BGT/801257.pdf,Settembre,17,2014
Giovedì 11 Settembre 2014,310,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801264,https://www.senato.it/service/PDF/PDFServer/BGT/801264.pdf,Settembre,17,2014
Mercoledì 10 Settembre 2014,308,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801232,https://www.senato.it/service/PDF/PDFServer/BGT/801232.pdf,Settembre,17,2014
Martedì 09 Settembre 2014,307,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=801193,https://www.senato.it/service/PDF/PDFServer/BGT/801193.pdf,Settembre,17,2014
Giovedì 04 Settembre 2014,305,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800983,https://www.senato.it/service/PDF/PDFServer/BGT/800983.pdf,Settembre,17,2014
Giovedì 04 Settembre 2014,306,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800988,https://www.senato.it/service/PDF/PDFServer/BGT/800988.pdf,Settembre,17,2014
Mercoledì 03 Settembre 2014,304,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800971,https://www.senato.it/service/PDF/PDFServer/BGT/800971.pdf,Settembre,17,2014
Venerdì 08 Agosto 2014,303,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800869,https://www.senato.it/service/PDF/PDFServer/BGT/800869.pdf,Agosto,17,2014
Giovedì 07 Agosto 2014,302,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800679,https://www.senato.it/service/PDF/PDFServer/BGT/800679.pdf,Agosto,17,2014
Mercoledì 06 Agosto 2014,301,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800392,https://www.senato.it/service/PDF/PDFServer/BGT/800392.pdf,Agosto,17,2014
Martedì 05 Agosto 2014,300,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=800318,https://www.senato.it/service/PDF/PDFServer/BGT/800318.pdf,Agosto,17,2014
Lunedì 04 Agosto 2014,299,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=799508,https://www.senato.it/service/PDF/PDFServer/BGT/799508.pdf,Agosto,17,2014
Sabato 02 Agosto 2014,298,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=798590,https://www.senato.it/service/PDF/PDFServer/BGT/798590.pdf,Agosto,17,2014
Venerdì 01 Agosto 2014,297,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=798575,https://www.senato.it/service/PDF/PDFServer/BGT/798575.pdf,Agosto,17,2014
Giovedì 31 Luglio 2014,296,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=798409,https://www.senato.it/service/PDF/PDFServer/BGT/798409.pdf,Luglio,17,2014
Mercoledì 30 Luglio 2014,295,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=798362,https://www.senato.it/service/PDF/PDFServer/BGT/798362.pdf,Luglio,17,2014
Martedì 29 Luglio 2014,294,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=797465,https://www.senato.it/service/PDF/PDFServer/BGT/797465.pdf,Luglio,17,2014
Lunedì 28 Luglio 2014,293,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=797415,https://www.senato.it/service/PDF/PDFServer/BGT/797415.pdf,Luglio,17,2014
Venerdì 25 Luglio 2014,292,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=797095,https://www.senato.it/service/PDF/PDFServer/BGT/797095.pdf,Luglio,17,2014
Giovedì 24 Luglio 2014,290,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=794929,https://www.senato.it/service/PDF/PDFServer/BGT/794929.pdf,Luglio,17,2014
Giovedì 24 Luglio 2014,291,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=796930,https://www.senato.it/service/PDF/PDFServer/BGT/796930.pdf,Luglio,17,2014
Mercoledì 23 Luglio 2014,288,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=794787,https://www.senato.it/service/PDF/PDFServer/BGT/794787.pdf,Luglio,17,2014
Mercoledì 23 Luglio 2014,289,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=794904,https://www.senato.it/service/PDF/PDFServer/BGT/794904.pdf,Luglio,17,2014
Martedì 22 Luglio 2014,286,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=793780,https://www.senato.it/service/PDF/PDFServer/BGT/793780.pdf,Luglio,17,2014
Martedì 22 Luglio 2014,287,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=794731,https://www.senato.it/service/PDF/PDFServer/BGT/794731.pdf,Luglio,17,2014
Lunedì 21 Luglio 2014,284,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=789358,https://www.senato.it/service/PDF/PDFServer/BGT/789358.pdf,Luglio,17,2014
Lunedì 21 Luglio 2014,285,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=789380,https://www.senato.it/service/PDF/PDFServer/BGT/789380.pdf,Luglio,17,2014
Giovedì 17 Luglio 2014,282,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=787038,https://www.senato.it/service/PDF/PDFServer/BGT/787038.pdf,Luglio,17,2014
Giovedì 17 Luglio 2014,283,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=787056,https://www.senato.it/service/PDF/PDFServer/BGT/787056.pdf,Luglio,17,2014
Mercoledì 16 Luglio 2014,280,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=786931,https://www.senato.it/service/PDF/PDFServer/BGT/786931.pdf,Luglio,17,2014
Mercoledì 16 Luglio 2014,281,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=786997,https://www.senato.it/service/PDF/PDFServer/BGT/786997.pdf,Luglio,17,2014
Martedì 15 Luglio 2014,278,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=786409,https://www.senato.it/service/PDF/PDFServer/BGT/786409.pdf,Luglio,17,2014
Martedì 15 Luglio 2014,279,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=786546,https://www.senato.it/service/PDF/PDFServer/BGT/786546.pdf,Luglio,17,2014
Lunedì 14 Luglio 2014,277,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=786345,https://www.senato.it/service/PDF/PDFServer/BGT/786345.pdf,Luglio,17,2014
Giovedì 10 Luglio 2014,276,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=783992,https://www.senato.it/service/PDF/PDFServer/BGT/783992.pdf,Luglio,17,2014
Mercoledì 09 Luglio 2014,275,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=781665,https://www.senato.it/service/PDF/PDFServer/BGT/781665.pdf,Luglio,17,2014
Giovedì 03 Luglio 2014,274,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=781365,https://www.senato.it/service/PDF/PDFServer/BGT/781365.pdf,Luglio,17,2014
Mercoledì 02 Luglio 2014,273,https://www.senato.it/japp/bgt/showdoc/frame.jsp?tipodoc=Resaula&leg=17&id=781269,https://www.senato.it/service/PDF/PDFServer/BGT/781269.pdf,Luglio,17,2014
