video_id,mp3_link,docx_link,doc_link
13_157_02112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 157 02-11-2018 1400hrs.mp3,https://parlament.mt/media/104097/20181102_157d_par.docx,
13_158_02112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 158 02-11-2018 1800hrs.mp3,https://parlament.mt/media/104098/20181102_158d_par.docx,
13_159_05112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 159 05-11-2018 0900hrs.mp3,https://parlament.mt/media/104099/20181105_159d_par.docx,
13_160_05112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 160 05-11-2018 1400hrs.mp3,https://parlament.mt/media/116896/20181105_160d_par.docx,
13_161_05112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 161 05-11-2018 1800hrs.mp3,https://parlament.mt/media/104101/20181105_161d_par.docx,
13_162_06112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 162 06-11-2018 0900hrs.mp3,https://parlament.mt/media/104102/20181106_162d_par.docx,
13_163_06112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 163 06-11-2018 1600hrs.mp3,https://parlament.mt/media/105155/20181106_163d_par.docx,
13_164_07112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 164 07-11-2018 0900hrs.mp3,https://parlament.mt/media/105156/20181107_164d_par.docx,
13_165_07112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 165 07-11-2018 1600hrs.mp3,https://parlament.mt/media/105157/20181107_165d_par.docx,
13_166_12112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 166 12-11-2018 1800hrs.mp3,https://parlament.mt/media/105158/20181112_166d_par.docx,
13_167_13112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 167 13-11-2018 1600hrs.mp3,https://parlament.mt/media/105159/20181113_167d_par.docx,
13_168_14112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 168 14-11-2018 1600hrs.mp3,https://parlament.mt/media/105160/20181114_168d_par.docx,
13_169_19112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 169 19-11-2018 1800hrs.mp3,https://parlament.mt/media/105161/20181119_169d_par.docx,
13_170_20112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 170 20-11-2018 1600hrs.mp3,https://parlament.mt/media/105162/20181120_170d_par.docx,
13_171_21112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 171 21-11-2018 1600hrs.mp3,https://parlament.mt/media/105163/20181121_171d_par.docx,
13_172_26112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 172 26-11-2018 1800hrs.mp3,https://parlament.mt/media/105164/20181126_172d_par.docx,
13_173_27112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 173 27-11-2018 1600hrs.mp3,https://parlament.mt/media/105165/20181127_173d_par.docx,
13_174_28112018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 174 28-11-2018 1600hrs.mp3,https://parlament.mt/media/105166/20181128_174d_par.docx,
13_175_03122018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 175 03-12-2018 1800hrs.mp3,https://parlament.mt/media/105167/20181203_175d_par.docx,
13_176_04122018,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20176%2004-12-2018%201600hrs.mp3,https://parlament.mt/media/105168/20181204_176d_par.docx,
13_177_05122018,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 177 05-12-2018 1600hrs.mp3,https://parlament.mt/media/105169/20181205_177d_par.docx,
13_178_06122018,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 178 06-12-2018 1600hrs.mp3,https://parlament.mt/media/105170/20181206_178d_par.docx,
13_179_10122018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 179 10-12-2018 1800hrs.mp3,https://parlament.mt/media/105171/20181210_179d_par.docx,
13_180_11122018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 180 11-12-2018 1600hrs.mp3,https://parlament.mt/media/105172/20181211_180d_par.docx,
13_181_12122018,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 181 12-12-2018 1600hrs.mp3,https://parlament.mt/media/106663/20181212_181d_par.docx,
13_182_14012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 182 14-01-2019 1800hrs.mp3,https://parlament.mt/media/106664/20190114_182d_par.docx,
13_183_15012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 183 15-01-2019 1600hrs.mp3,https://parlament.mt/media/106665/20190115_183d_par.docx,
13_184_16012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 184 16-01-2019 1600hrs.mp3,https://parlament.mt/media/106666/20190116_184d_par.docx,
13_185_21012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 185 21-01-2019 1600hrs.mp3,https://parlament.mt/media/106667/20190121_185d_par.docx,
13_186_22012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 186 22-01-2019 1600hrs.mp3,https://parlament.mt/media/106668/20190122_186d_par.docx,
13_187_23012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 187 23-01-2019 1600hrs.mp3,https://parlament.mt/media/106669/20190123_187d_par.docx,
13_188_28012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 188 28-01-2019 1600hrs.mp3,https://parlament.mt/media/106670/20190128_188d_par.docx,
13_189_29012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 189 29-01-2019 1600hrs.mp3,https://parlament.mt/media/106671/20190129_189d_par.docx,
13_190_30012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 190 30-01-2019 1600hrs.mp3,https://parlament.mt/media/106672/20190130_190d_par.docx,
13_191_31012019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 191 31-01-2019 1600hrs.mp3,https://parlament.mt/media/106673/20190131_191d_par.docx,
13_192_04022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 192 04-02-2019 1600hrs.mp3,https://parlament.mt/media/111429/20190204_192d_par.docx,
13_193_05022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 193 05-02-2019 1600hrs.mp3,https://parlament.mt/media/106675/20190205_193d_par.docx,
13_194_06022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 194 06-02-2019 1600hrs.mp3,https://parlament.mt/media/106676/20190206_194d_par.docx,
13_195_11022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 195 11-02-2019 1600hrs.mp3,https://parlament.mt/media/111430/20190211_195d_par.docx,
13_196_12022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 196 12-02-2019 1600hrs.mp3,https://parlament.mt/media/106678/20190212_196d_par.docx,
13_197_13022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 197 13-02-2019 1600hrs.mp3,https://parlament.mt/media/106679/20190213_197d_par.docx,
13_198_18022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 198 18-02-2019 1600hrs.mp3,https://parlament.mt/media/111431/20190218_198d_par.docx,
13_199_19022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 199 19-02-2019 1600hrs.mp3,https://parlament.mt/media/106681/20190219_199d_par.docx,
13_200_20022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 200 20-02-2019 1600hrs.mp3,https://parlament.mt/media/106682/20190220_200d_par.docx,
13_201_25022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 201 25-02-2019 1600hrs.mp3,https://parlament.mt/media/108325/20190225_201d_par.docx,
13_202_26022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 202 26-02-2019 1600hrs.mp3,https://parlament.mt/media/108324/20190226_202d_par.docx,
13_203_27022019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 203 27-02-2019 1600hrs.mp3,https://parlament.mt/media/108323/20190227_203d_par.docx,
13_204_06032019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 204 06-03-2019 1600hrs.mp3,https://parlament.mt/media/108322/20190306_204d_par.docx,
13_205_11032019,https://parlament.mthttps://www.parlament.mt/Audio/13thLeg/Plenary Session/Plenary 205 11-03-2019 1600hrs.mp3,https://parlament.mt/media/108321/20190311_205d_par.docx,
13_206_12032019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 206 12-03-2019 1600hrs.mp3,https://parlament.mt/media/108320/20190312_206d_par.docx,
13_207_13032019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 207 13-03-2019 1600hrs.mp3,https://parlament.mt/media/108319/20190313_207d_par.docx,
13_208_18032019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 208 18-03-2019 1600hrs.mp3,https://parlament.mt/media/108318/20190318_208d_par.docx,
13_209_20032019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20209%2020-03-2019%201600hrs.mp3,https://parlament.mt/media/108317/20190320_209d_par.docx,
13_210_25032019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 210 25-03-2019 1600hrs.mp3,https://parlament.mt/media/108316/20190325_210d_par.docx,
13_211_26032019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 211 26-03-2019 1600hrs.mp3,https://parlament.mt/media/108315/20190326_211d_par.docx,
13_212_27032019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20212%2027-03-2019%201600hrs.mp3,https://parlament.mt/media/108314/20190327_212d_par.docx,
13_213_01042019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 213 01-04-2019 1600hrs.mp3,https://parlament.mt/media/108313/20190401_213d_par.docx,
13_214_02042019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 214 02-04-2019 1600hrs.mp3,https://parlament.mt/media/111432/20190402_214d_par.docx,
13_215_03042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 215 03-04-2019 1600hrs.mp3,https://parlament.mt/media/108311/20190403_215d_par.docx,
13_217_08042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 217 08-04-2019 1600hrs.mp3,https://parlament.mt/media/108309/20190408_217d_par.docx,
13_218_09042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 218 09-04-2019 1600hrs.mp3,https://parlament.mt/media/108308/20190409_218d_par.docx,
13_219_10042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 219 10-04-2019 1600hrs.mp3,https://parlament.mt/media/108307/20190410_219d_par.docx,
13_220_11042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 220 11-04-2019 1600hrs.mp3,https://parlament.mt/media/108306/20190411_220d_par.docx,
13_221_15042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 221 15-04-2019 1600hrs.mp3,https://parlament.mt/media/108305/20190415_221d_par.docx,
13_222_16042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 222 16-04-2019 1600hrs.mp3,https://parlament.mt/media/108304/20190416_222d_par.docx,
13_223_17042019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 223 17-04-2019 1600hrs.mp3,https://parlament.mt/media/108303/20190417_223d_par.docx,
13_224_06052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 224 06-05-2019 1600hrs.mp3,https://parlament.mt/media/108302/20190506_224d_par.docx,
13_225_07052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 225 07-05-2019 1600hrs.mp3,https://parlament.mt/media/108301/20190507_225d_par.docx,
13_226_08052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 226 08-05-2019 1600hrs.mp3,https://parlament.mt/media/109410/20190508_226d_par.docx,
13_227_13052019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20227%2013-05-2019%201600hrs.mp3,https://parlament.mt/media/109411/20190513_227d_par.docx,
13_228_28052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 228 28-05-2019 1600hrs.mp3,https://parlament.mt/media/109412/20190528_228d_par.docx,
13_229_29052019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 229 29-05-2019 0900hrs.mp3,https://parlament.mt/media/109413/20190529_229d_par.docx,
13_230_03062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 230 03-06-2019 0900hrs.mp3,https://parlament.mt/media/109414/20190603_230d_par.docx,
13_231_03062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 231 03-06-2019 1600hrs.mp3,https://parlament.mt/media/109415/20190603_231d_par.docx,
13_232_04062019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20232%2004-06-2019%201600hrs.mp3,https://parlament.mt/media/109416/20190604_232d_par.docx,
13_233_05062019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20233%2005-06-2019%201430hrs.mp3,https://parlament.mt/media/125830/20190605_233d_par.docx,
13_234_10062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 234 10-06-2019 1600hrs.mp3,https://parlament.mt/media/109417/20190610_234d_par.docx,
13_235_11062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 235 11-06-2019 1600hrs.mp3,https://parlament.mt/media/109418/20190611_235d_par.docx,
13_236_12062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 236 12-06-2019 1600hrs.mp3,https://parlament.mt/media/110209/20190612_236d_par.docx,
13_237_17062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 237 17-06-2019 1600hrs.mp3,https://parlament.mt/media/125836/20190617_237d_par.docx,
13_238_18062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 238 18-06-2019 1600hrs.mp3,https://parlament.mt/media/125835/20190618_238d_par.docx,
13_239_19062019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 239 19-06-2019 1600hrs.mp3,https://parlament.mt/media/125834/20190619_239d_par.docx,
13_240_24062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 240 24-06-2019 1600hrs.mp3,https://parlament.mt/media/125833/20190624_240d_par.docx,
13_241_25062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 241 25-06-2019 1600hrs.mp3,https://parlament.mt/media/125832/20190625_241d_par.docx,
13_242_26062019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 242 26-06-2019 1600hrs.mp3,https://parlament.mt/media/125831/20190626_242d_par.docx,
13_243_01072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 243 01-07-2019 1600hrs.mp3,https://parlament.mt/media/110210/20190701_243d_par.docx,
13_244_02072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 244 02-07-2019 1600hrs.mp3,https://parlament.mt/media/111433/20190702_244d_par.docx,
13_245_03072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 245 03-07-2019 1600hrs.mp3,https://parlament.mt/media/110212/20190703_245d_par.docx,
13_246_08072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 246 08-07-2019 1600hrs.mp3,https://parlament.mt/media/116920/20190708_246d_par.docx,
13_247_09072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 247 09-07-2019 1600hrs.mp3,https://parlament.mt/media/116921/20190709_247d_par.docx,
13_248_10072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 248 10-07-2019 1600hrs.mp3,https://parlament.mt/media/116922/20190710_248d_par.docx,
13_249_17072019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 249 17-07-2019 1600hrs.mp3,https://parlament.mt/media/116923/20190717_249d_par.docx,
13_250_07102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 250 07-10-2019 1600hrs.mp3,https://parlament.mt/media/116924/20191007_250d_par.docx,
13_251_08102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 251 08-10-2019 1600hrs.mp3,https://parlament.mt/media/116925/20191008_251d_par.docx,
13_252_09102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 252 09-10-2019 1600hrs.mp3,https://parlament.mt/media/116926/20191009_252d_par.docx,
13_253_14102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 253 14-10-2019 1800hrs.mp3,https://parlament.mt/media/116927/20191014_253d_par.docx,
13_254_15102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 254 15-10-2019 1600hrs.mp3,https://parlament.mt/media/116928/20191015_254d_par.docx,
13_255_17102019,https://parlament.mt/Audio/13thLeg/Plenary%20Session/Plenary%20255%2017-10-2019%201600hrs.mp3,https://parlament.mt/media/116929/20191017_255d_par.docx,
13_256_21102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 256 21-10-2019 1800hrs.mp3,https://parlament.mt/media/116930/20191021_256d_par.docx,
13_257_22102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20257%2022-10-2019%201800hrs.mp3,https://parlament.mt/media/116931/20191022_257d_par.docx,
13_258_23102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20258%2023-10-2019%200900hrs.mp3,https://parlament.mt/media/116932/20191023_258d_par.docx,
13_259_23102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 259 23-10-2019 1400hrs.mp3,https://parlament.mt/media/116933/20191023_259d_par.docx,
13_260_23102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 260 23-10-2019 1800hrs.mp3,https://parlament.mt/media/116934/20191023_260d_par.docx,
13_261_24102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 261 24-10-2019 0900hrs.mp3,https://parlament.mt/media/117107/20191024_261d_par.docx,
13_262_24102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 262 24-10-2019 1600hrs.mp3,https://parlament.mt/media/117108/20191024_262d_par.docx,
13_263_25102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20263%2025-10-2019%200900hrs.mp3,https://parlament.mt/media/117109/20191025_263d_par.docx,
13_264_25102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 264 25-10-2019 1400hrs.mp3,https://parlament.mt/media/117110/20191025_264d_par.docx,
13_265_25102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 265 25-10-2019 1800hrs.mp3,https://parlament.mt/media/117111/20191025_265d_par.docx,
13_266_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 266 28-10-2019 0900hrs.mp3,https://parlament.mt/media/117112/20191028_266d_par.docx,
13_267_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 267 28-10-2019 1400hrs.mp3,https://parlament.mt/media/117113/20191028_267d_par.docx,
13_268_28102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 268 28-10-2019 1800hrs.mp3,https://parlament.mt/media/117114/20191028_268d_par.docx,
13_269_29102019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20269%2029-10-2019%200900hrs.mp3,https://parlament.mt/media/117115/20191029_269d_par.docx,
13_270_29102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 270 29-10-2019 1600hrs.mp3,https://parlament.mt/media/117116/20191029_270d_par.docx,
13_271_30102019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 271 30-10-2019 0900hrs.mp3,https://parlament.mt/media/117117/20191030_271d_par.docx,
13_272_30102019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 272 30-10-2019 1600hrs.mp3,https://parlament.mt/media/117118/20191030_272d_par.docx,
13_273_04112019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 273 04-11-2019 1600hrs.mp3,https://parlament.mt/media/117119/20191104_273d_par.docx,
13_274_05112019,https://parlament.mtAudio/13thleg/Plenary%20Session/Plenary%20274%2005-11-2019%201600hrs.mp3,https://parlament.mt/media/125696/20191105_274d_par.docx,
13_275_06112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 275 06-11-2019 1600hrs.mp3,https://parlament.mt/media/117121/20191106_275d_par.docx,
13_276_11112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 276 11-11-2019 1600hrs.mp3,https://parlament.mt/media/117122/20191111_-276d_par.docx,
13_277_12112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 277 12-11-2019 1600hrs.mp3,https://parlament.mt/media/117123/20191112_277d_par.docx,
13_278_13112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 278 13-11-2019 1600hrs.mp3,https://parlament.mt/media/117124/20191113_278d_par.docx,
13_279_18112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 279 18-11-2019 1600hrs.mp3,https://parlament.mt/media/117125/20191118_279d_par.docx,
13_280_19112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 280 19-11-2019 1600hrs.mp3,https://parlament.mt/media/117126/20191119_280d_par.docx,
13_281_20112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 281 20-11-2019 1600hrs.mp3,https://parlament.mt/media/117237/20191120_281d_par.docx,
13_282_25112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 282 25-11-2019 1600hrs.mp3,https://parlament.mt/media/117236/20191125_282d_par.docx,
13_283_26112019,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 283 26-11-2019 1600hrs.mp3,https://parlament.mt/media/117235/20191126_283d_par.docx,
13_284_27112019,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20284%2027-11-2019%201600hrs.mp3,https://parlament.mt/media/117234/20191127_284d_par.docx,
13_285_02122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 285 02-12-2019 1600hrs.mp3,https://parlament.mt/media/117233/20191202_285d_par.docx,
13_286_03122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 286 03-12-2019 0900hrs.mp3,https://parlament.mt/media/117232/20191203_286d_par.docx,
13_287_04122019,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 287 04-12-2019 0900hrs.mp3,https://parlament.mt/media/117231/20191204_287d_par.docx,
13_288_20012020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20288%2020-01-2020%200900hrs.mp3,https://parlament.mt/media/117230/20200120_288d_par.docx,
13_289_21012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 289 21-01-2020 1600hrs.mp3,https://parlament.mt/media/117229/20200121_289d_par.docx,
13_290_22012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 290 22-01-2020 1600hrs.mp3,https://parlament.mt/media/117228/20200122_290d_par.docx,
13_291_27012020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20291%2027-01-2020%201600hrs.mp3,https://parlament.mt/media/117227/20200127_291d_par.docx,
13_292_28012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 292 28-01-2020 1600hrs.mp3,https://parlament.mt/media/117226/20200128_292d_par.docx,
13_293_29012020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 293 29-01-2020 1600hrs.mp3,https://parlament.mt/media/117225/20200129_293d_par.docx,
13_294_03022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 294 03-02-2020 1600hrs.mp3,https://parlament.mt/media/117224/20200203_294d_par.docx,
13_295_04022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 295 04-02-2020 1600hrs.mp3,https://parlament.mt/media/117223/20200204_295d_par.docx,
13_296_05022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 296 05-02-2020 1600hrs.mp3,https://parlament.mt/media/117222/20200205_296d_par.docx,
13_297_11022020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 297 11-02-2020 1600hrs.mp3,https://parlament.mt/media/117221/20200211_297d_par.docx,
13_298_12022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 298 12-02-2020 1400hrs.mp3,https://parlament.mt/media/117220/20200212_298d_par.docx,
13_299_17022020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20299%2017-02-2020%201600hrs.mp3,https://parlament.mt/media/117219/20200217_299d_par.docx,
13_300_18022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 300 18-02-2020 1600hrs.mp3,https://parlament.mt/media/117218/20200218_300d_par.docx,
13_301_19022020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20301%2019-02-2020%200900hrs.mp3,https://parlament.mt/media/117217/20200219_301d_par.docx,
13_302_26022020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 302 26-02-2020 1600hrs.mp3,https://parlament.mt/media/117216/20200226_302d_par.docx,
13_303_02032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 303 02-03-2020 1600hrs.mp3,https://parlament.mt/media/117215/20200302_303d_par.docx,
13_304_03032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 304 03-03-2020 1600hrs.mp3,https://parlament.mt/media/123716/20200303_304d_par.docx,
13_305_04032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 305 04-03-2020 1600hrs.mp3,https://parlament.mt/media/117213/20200304_305d_par.docx,
13_306_09032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 306 09-03-2020 1600hrs.mp3,https://parlament.mt/media/117212/20200309_306d_par.docx,
13_307_10032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 307 10-03-2020 1600hrs.mp3,https://parlament.mt/media/117211/20200310_307d_par.docx,
13_308_11032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 308 11-03-2020 1600hrs.mp3,https://parlament.mt/media/117210/20200311_308d_par.docx,
13_309_12032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 309 12-03-2020 1600hrs.mp3,https://parlament.mt/media/117209/20200312_309d_par.docx,
13_310_16032020,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 310 16-03-2020 1600hrs.mp3,https://parlament.mt/media/117208/20200316_310d_par.docx,
13_311_17032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20311%2017-03-2020%201600hrs.mp3,https://parlament.mt/media/117277/20200317_311d_par.docx,
13_312_18032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20312%2018-03-2020%201600hrs.mp3,https://parlament.mt/media/117278/20200318_312d_par.docx,
13_313_23032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20313%2023-03-2020%201600hrs.mp3,https://parlament.mt/media/117279/20200323_313d_par.docx,
13_314_24032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20314%2024-03-2020%201600hrs.mp3,https://parlament.mt/media/117280/20200324_314d_par.docx,
13_315_25032020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20315%2025-03-2020%201600hrs.mp3,https://parlament.mt/media/117281/20200325_315d_par.docx,
13_316_30032020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 316 30-03-2020 1600hrs.mp3,https://parlament.mt/media/117282/20200330_316d_par.docx,
13_317_01042020,https://parlament.mt/Audio/13thleg/Plenary%20Session/Plenary%20317%2001-04-2020%201600hrs.mp3,https://parlament.mt/media/117283/20200401_317d_par.docx,
13_318_20042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 318 20-04-2020 1600hrs.mp3,https://parlament.mt/media/117284/20200420_318d_par.docx,
13_319_21042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 319 21-04-2020 1600hrs.mp3,https://parlament.mt/media/117285/20200421_319d_par.docx,
13_320_22042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 320 22-04-2020 1600hrs.mp3,https://parlament.mt/media/117286/20200422_320d_par.docx,
13_321_27042020,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 321 27-04-2020 1600hrs.mp3,https://parlament.mt/media/117287/20200427_321d_par.docx,
